date,sample_id,lat,lon,SM1,crop,NDVI,ndvi_fallback,HH-pol,HV-pol
2022-06-01,1A,22.526048,72.765011,8.2,Fallow,0.1855139285326004,False,-9.30941,-17.00176
2022-06-01,1B,22.525481,72.765028,44.8,Perl Millet,0.7043031454086304,False,-8.10325,-15.88235
2022-06-01,1C,22.525423,72.765663,6.0,Fallow,0.16781267523765564,False,-9.62345,-17.15174
2022-06-01,1D,22.525999,72.765663,5.7,Ortho,0.20076680183410645,False,-9.94934,-19.37645
2022-06-01,1E,22.525563,72.765399,2.7,Fallow,0.27951645851135254,False,-6.80651,-17.59076
2022-06-01,2A,22.52729,72.764707,37.4,Perl Millet,0.7071754336357117,False,-9.78643,-10.79381
2022-06-01,2B,22.527874,72.764718,27.3,Perl Millet,0.6216261982917786,False,-8.44387,-15.33186
2022-06-01,2C,22.527854,72.764092,15.2,Perl Millet,0.6952751874923706,False,-8.75233,-18.93091
2022-06-01,2D,22.527369,72.764055,9.1,Perl Millet,0.68604576587677,False,-12.47915,-18.12421
2022-06-01,2E,22.527544,72.764518,26.9,Perl Millet,0.7100813388824463,False,-9.48801,-14.64609
2022-06-01,3A,22.525921,72.762216,3.8,Fallow,0.1968420147895813,False,-7.93055,-19.29293
2022-06-01,3B,22.52584,72.762791,4.7,Fallow,0.17357711493968964,False,-10.35046,-17.05132
2022-06-01,3C,22.525384,72.762825,5.0,Fallow,0.1398393213748932,False,-10.06136,-19.13012
2022-06-01,3D,22.525408,72.762107,2.1,Fallow,0.1445223093032837,False,-12.05981,-19.29424
2022-06-01,3E,22.525592,72.762415,2.4,Fallow,0.15873491764068604,False,-10.30704,-19.45123
2022-06-01,4A,22.525937,72.760776,12.6,Fallow,0.17419113218784332,False,-12.82574,-21.29368
2022-06-01,4B,22.525981,72.760155,5.0,Fallow,0.15244804322719574,False,-10.22037,-19.06915
2022-06-01,4C,22.525355,72.760222,6.8,Fallow,0.21291786432266235,False,-8.61756,-20.42012
2022-06-01,4D,22.525455,72.760782,6.2,Fallow,0.4003955125808716,False,-12.73595,-17.84052
2022-06-01,4E,22.525639,72.760495,5.83333333333333,Fallow,0.19132238626480103,False,-12.2253,-22.54355
2022-06-01,5A,22.527575,72.759127,6.3,Fallow,0.14431464672088623,False,-10.92568,-15.49919
2022-06-01,5B,22.527161,72.759162,3.8,Fallow,0.1299549788236618,False,-12.65881,-16.4699
2022-06-01,5C,22.527168,72.759822,6.3,Fallow,0.11840081959962845,False,-12.57115,-20.66377
2022-06-01,5D,22.527736,72.759854,7.0,Fallow,0.14903971552848816,False,-12.63191,-15.34244
2022-06-01,5E,22.527454,72.759598,7.6,Fallow,0.12831147015094757,False,-13.02122,-15.69567
2022-06-01,6A,22.526732,72.757887,8.7,Fallow,0.1748446524143219,False,-11.54633,-13.21472
2022-06-01,6B,22.526314,72.757891,5.0,Fallow,0.1745884120464325,False,-10.58841,-15.85361
2022-06-01,6C,22.526244,72.757237,4.0,Fallow,0.11400312185287476,False,-8.42513,-17.40769
2022-06-01,6D,22.526763,72.757237,3.4,Fallow,0.14114396274089813,False,-12.02991,-15.60047
2022-06-01,6E,22.526525,72.757638,5.3,Fallow,0.12913298606872559,False,-13.06616,-14.96992
2022-06-01,7A,22.527958,72.750395,2.4,Fallow,0.186956524848938,False,-12.04677,-19.2503
2022-06-01,7B,22.528433,72.750436,6.8,Fallow,0.13934919238090515,False,-8.4518,-17.31775
2022-06-01,7C,22.528529,72.751032,3.0,Fallow,0.17290034890174866,False,-9.3763,-19.00197
2022-06-01,7D,22.527949,72.751069,4.3,Fallow,0.16524390876293182,False,-8.84624,-15.81384
2022-06-01,7E,22.528163,72.750758,3.03333333333333,Fallow,0.15358123183250427,False,-9.50577,-15.5643
2022-06-01,8A,22.526748,72.749919,3.6,Fallow,0.1447056233882904,False,-7.24491,-18.34963
2022-06-01,8B,22.526719,72.749468,4.2,Fallow,0.2932208478450775,False,-9.55814,-16.25389
2022-06-01,8C,22.526145,72.74949,6.0,Fallow,0.13182097673416138,False,-12.91854,-19.12096
2022-06-01,8D,22.526286,72.750055,2.3,Fallow,0.1611585021018982,False,-10.35664,-17.43173
2022-06-01,8E,22.526437,72.749791,4.53333333333333,Fallow,0.15739022195339203,False,-11.89789,-19.27818
2022-06-01,9A,22.527928,72.746618,2.6,Fallow,0.19170932471752167,False,-7.08127,-15.57441
2022-06-01,9B,22.527864,72.747112,2.4,Fallow,0.2970867156982422,False,-9.99693,-18.66412
2022-06-01,9C,22.528473,72.747142,2.8,Fallow,0.323417067527771,False,-9.61241,-16.59726
2022-06-01,9D,22.528502,72.746614,32.1,Fallow,0.3677308261394501,False,-9.83582,-15.61723
2022-06-01,9E,22.528209,72.746825,5.86666666666667,Fallow,0.16313275694847107,False,-9.15462,-14.64847
2022-06-01,10A,22.526665,72.746543,14.4,Fallow,0.12223117053508759,False,-5.9622,-16.00036
2022-06-01,10B,22.526281,72.746567,23.3,Fallow,0.12486258149147034,False,-7.39929,-16.99431
2022-06-01,10C,22.526099,72.747116,4.3,Fallow,0.1651390939950943,False,-12.4412,-18.07345
2022-06-01,10D,22.526674,72.747171,40.6,Fallow,0.1319977343082428,False,-9.06017,-20.28106
2022-06-01,10E,22.52649,72.746891,25.4666666666667,Fallow,0.1328127533197403,False,-10.5291,-19.31998
2022-06-01,11A,22.518984,72.749277,4.5,Fallow,0.766296923160553,False,-9.95405,-12.73768
2022-06-01,11B,22.519441,72.749219,52.2,Dalia,0.2993646264076233,False,-9.48952,-17.54862
2022-06-01,11C,22.519529,72.748567,25.1,Perl Millet,0.23265047371387482,False,-10.76591,-18.80001
2022-06-01,11D,22.519041,72.748613,17.2,Jowar,0.22187311947345734,False,-12.10011,-13.80231
2022-06-01,11E,22.519199,72.748927,5.2,Fallow,0.7958741188049316,False,-10.91712,-19.1987
2022-06-01,12A,22.518535,72.746677,,,0.20506522059440613,False,-12.8192,-16.19278
2022-06-01,12B,22.518013,72.746708,,,0.7901802659034729,False,-8.52763,-13.8088
2022-06-01,12C,22.517941,72.747349,,,0.5233144164085388,False,-10.872,-16.78034
2022-06-01,12D,22.518535,72.74737,,,0.6281545162200928,False,-11.57582,-17.26555
2022-06-01,12E,22.518272,72.747109,0.0,,0.25251442193984985,False,-9.43035,-16.89046
2022-06-01,13A,22.51777,72.752478,4.8,Fallow,0.14325597882270813,False,-7.81574,-18.94311
2022-06-01,13B,22.517764,72.753199,27.4,Fallow,0.26277756690979004,False,-6.59767,-18.39282
2022-06-01,13C,22.517261,72.753172,37.3,Fallow,0.5982919931411743,False,-10.1896,-14.50748
2022-06-01,13D,22.517127,72.752548,8.2,Fallow,0.3575413227081299,False,-9.96887,-15.24612
2022-06-01,13E,22.517547,72.752847,5.86666666666667,Fallow,0.18908482789993286,False,-12.61298,-20.17157
2022-06-01,14A,22.515363,72.751239,4.1,Fallow,0.2779066562652588,False,-13.38488,-19.73572
2022-06-01,14B,22.515897,72.751233,3.5,Fallow,0.190759539604187,False,-9.36742,-16.36509
2022-06-01,14C,22.515909,72.750612,4.0,Fallow,0.26200050115585327,False,-8.86449,-15.5614
2022-06-01,14D,22.51533,72.750642,3.8,Fallow,0.1514265090227127,False,-10.81193,-15.77439
2022-06-01,14E,22.515543,72.750935,5.13333333333333,Fallow,0.14771118760108948,False,-12.77497,-17.40721
2022-06-01,15A,22.515953,72.75545,3.6,Fallow,0.1680389791727066,False,-9.92453,-18.7951
2022-06-01,15B,22.515949,72.756128,5.1,Fallow,0.19900880753993988,False,-11.65075,-17.92907
2022-06-01,15C,22.515395,72.756042,16.0,Fallow,0.1549205631017685,False,-12.55268,-17.39989
2022-06-01,15D,22.515392,72.75548,2.8,Fallow,0.24546708166599274,False,-8.42385,-19.05501
2022-06-01,15E,22.515768,72.75581,10.7666666666667,Fallow,0.17225338518619537,False,-10.12433,-19.84436
2022-06-01,16A,22.509924,72.774006,3.2,Fallow,0.2048896998167038,False,-8.62324,-17.74773
2022-06-01,16B,22.509328,72.774041,6.5,Fallow,0.2538425624370575,False,-13.38404,-18.17859
2022-06-01,16C,22.50929,72.774752,6.0,Fallow,0.1472425013780594,False,-9.93938,-18.48502
2022-06-01,16D,22.509753,72.77471,4.9,Fallow,0.20295599102973938,False,-12.57221,-19.60516
2022-06-01,16E,22.509581,72.774453,6.06666666666667,Fallow,0.15345542132854462,False,-11.58666,-22.13792
2022-06-01,17A,22.508014,72.772291,9.6,Fallow,0.21657274663448334,False,-11.84989,-18.48023
2022-06-01,17B,22.508111,72.772801,3.4,Fallow,0.27201321721076965,False,-10.29152,-16.81516
2022-06-01,17C,22.507532,72.772595,21.8,Fallow,0.6714749336242676,False,-11.18491,-20.68605
2022-06-01,17D,22.507484,72.772119,5.9,Fallow,0.3030792474746704,False,-9.20688,-19.93405
2022-06-01,17E,22.50785,72.772474,4.6,Fallow,0.18568719923496246,False,-9.82747,-20.41621
2022-06-01,18A,22.510282,72.771327,,,0.3440103828907013,False,-11.73068,-18.05889
2022-06-01,18B,22.510154,72.771792,,,0.2764749228954315,False,-7.14371,-16.91009
2022-06-01,18C,22.510732,72.771577,,,0.30108216404914856,False,-11.58181,-17.66316
2022-06-01,18D,22.510569,72.771293,,,0.30586662888526917,False,-12.81656,-17.3698
2022-06-01,18E,22.510473,72.771515,0.0,,0.3186955153942108,False,-11.88261,-17.46669
2022-06-01,19A,22.505576,72.76343,3.9,Fallow,0.3168925344944,False,-11.9066,-15.6542
2022-06-01,19B,22.505581,72.764064,21.5,Perl Millet,0.6003332734107971,False,-8.62748,-16.12485
2022-06-01,19C,22.505961,72.764083,15.8,Perl Millet,0.7144039273262024,False,-10.26128,-17.77907
2022-06-01,19D,22.506133,72.763434,3.8,Fallow,0.3867734670639038,False,-9.58333,-15.26672
2022-06-01,19E,22.505784,72.763859,23.8,Perl Millet,0.5989859700202942,False,-10.80369,-16.14764
2022-06-01,20A,22.505233,72.763051,2.7,Fallow,0.22290128469467163,False,-11.40774,-16.74591
2022-06-01,20B,22.50465,72.763111,2.3,Fallow,0.1876034438610077,False,-10.66648,-18.70679
2022-06-01,20C,22.504626,72.762487,3.8,Fallow,0.27146637439727783,False,-10.40914,-19.00854
2022-06-01,20D,22.505225,72.762441,4.4,Fallow,0.4160492718219757,False,-10.64451,-14.9134
2022-06-01,20E,22.504991,72.762739,3.03333333333333,Fallow,0.18760111927986145,False,-10.85311,-15.57489
2022-06-01,21A,22.502812,72.762127,5.2,Fallow,0.20367534458637238,False,-8.71543,-16.33234
2022-06-01,21B,22.502834,72.761572,18.1,Perl Millet,0.5490517616271973,False,-7.59162,-17.00725
2022-06-01,21C,22.503324,72.761544,14.3,Perl Millet,0.5049384236335754,False,-9.77731,-14.99134
2022-06-01,21D,22.503423,72.762158,10.0,Fodder,0.7284581661224365,False,-9.90516,-15.88723
2022-06-01,21E,22.503156,72.761872,11.0666666666667,Perl Millet,0.6382055282592773,False,-7.98585,-13.54009
2022-06-01,22A,22.512449,72.761352,2.7,Fallow,0.13206593692302704,False,-11.59984,-15.24045
2022-06-01,22B,22.512453,72.761967,1.8,Fallow,0.17083047330379486,False,-10.15491,-16.6594
2022-06-01,22C,22.511898,72.761975,6.5,Fallow,0.1409751921892166,False,-10.27771,-15.62443
2022-06-01,22D,22.511855,72.761373,4.3,Fallow,0.15304969251155853,False,-11.41008,-14.18518
2022-06-01,22E,22.512015,72.761676,4.3,Fallow,0.19378255307674408,False,-9.99171,-17.71975
2022-06-01,23A,22.514247,72.763284,11.1,Perl Millet,0.17424020171165466,False,-9.99353,-17.59457
2022-06-01,23B,22.51377,72.763369,3.4,Fallow,0.1388639360666275,False,-16.11224,-16.47931
2022-06-01,23C,22.513729,72.763922,3.4,Fallow,0.13268950581550598,False,-12.40588,-18.25706
2022-06-01,23D,22.514213,72.763909,10.0,Perl Millet,0.7460227608680725,False,-10.10306,-20.26867
2022-06-01,23E,22.513938,72.763678,3.5,Fallow,0.2370605170726776,False,-11.42363,-18.8493
2022-06-01,24A,22.514666,72.762935,24.0,Perl Millet,0.7163880467414856,False,-10.27678,-15.48715
2022-06-01,24B,22.514581,72.762408,9.0,Perl Millet,0.23675131797790527,False,-10.50687,-19.34296
2022-06-01,24C,22.515133,72.762345,8.1,Fallow,0.29960712790489197,False,-9.73199,-20.68956
2022-06-01,24D,22.515104,72.762909,8.2,Fallow,0.27220070362091064,False,-4.61541,-16.63832
2022-06-01,24E,22.514946,72.762661,7.63333333333333,Fallow,0.2924412786960602,False,-5.96827,-17.78609
2022-06-01,25A,22.513455,72.765917,6.7,Fallow,0.13815568387508392,False,-8.34858,-15.88976
2022-06-01,25B,22.512796,72.765908,4.5,Fallow,0.18877750635147095,False,-11.14656,-17.52194
2022-06-01,25C,22.512796,72.765185,7.2,Fallow,0.15326707065105438,False,-8.52316,-20.67591
2022-06-01,25D,22.513408,72.765196,10.9,Fallow,0.6329331398010254,False,-10.1982,-20.33198
2022-06-01,25E,22.513116,72.765588,7.3,Fallow,0.13058142364025116,False,-8.41919,-16.53362
2022-06-01,26A,22.520103,72.766083,3.1,Fallow,0.1673840582370758,False,-12.539,-19.59726
2022-06-01,26B,22.520661,72.766068,6.3,Fallow,0.14745135605335236,False,-9.71709,-19.0863
2022-06-01,26C,22.520655,72.766749,8.2,Fallow,0.7956998348236084,False,-8.58314,-19.84718
2022-06-01,26D,22.520125,72.766746,3.1,Fallow,0.1617254912853241,False,-10.10585,-19.30422
2022-06-01,26E,22.520285,72.766488,3.06666666666667,Fallow,0.18873386085033417,False,-8.63957,-17.63755
2022-06-01,27A,22.521854,72.766591,4.8,Fallow,0.22820325195789337,False,-11.70591,-19.3558
2022-06-01,27B,22.521859,72.766132,6.0,Fallow,0.23766466975212097,False,-12.5956,-18.66204
2022-06-01,27C,22.522409,72.766261,4.7,Fallow,0.17401418089866638,False,-8.31751,-16.24288
2022-06-01,27D,22.522381,72.76673,5.3,Fallow,0.12226753681898117,False,-13.69957,-17.91339
2022-06-01,27E,22.522201,72.766434,3.93333333333333,Fallow,0.15208472311496735,False,-12.82822,-17.00291
2022-06-01,28A,22.523697,72.767969,7.5,Fallow,0.18207663297653198,False,-10.14318,-16.18518
2022-06-01,28B,22.52371,72.768582,5.5,Fallow,0.15390630066394806,False,-9.92714,-13.4896
2022-06-01,28C,22.524262,72.768629,3.6,Fallow,0.13680630922317505,False,-8.02571,-17.00131
2022-06-01,28D,22.524252,72.767989,24.3,Perl Millet,0.6718523502349854,False,-8.50091,-14.90316
2022-06-01,28E,22.524049,72.768361,4.13333333333333,Fallow,0.17625102400779724,False,-6.79147,-13.40384
2022-06-01,29A,22.52364,72.766727,3.9,Fallow,0.17857065796852112,False,-11.39931,-16.95714
2022-06-01,29B,22.523657,72.766016,3.2,Fallow,0.14862360060214996,False,-10.37276,-18.10662
2022-06-01,29C,22.524255,72.766024,6.2,Fallow,0.15629643201828003,False,-12.73931,-18.60884
2022-06-01,29D,22.524229,72.766601,6.0,Fallow,0.1456126570701599,False,-13.7772,-20.55642
2022-06-01,29E,22.524027,72.766357,5.2,Fallow,0.17074516415596008,False,-13.01777,-18.87309
2022-06-18,1A,22.526048,72.765011,4.6,Fallow,0.15000899136066437,True,-12.12883,-17.83792
2022-06-18,1B,22.525481,72.765028,7.2,Perl Millet,0.6024757623672485,True,-10.56085,-18.90542
2022-06-18,1C,22.525423,72.765663,6.4,Fallow,0.13404160737991333,True,-10.87192,-17.31002
2022-06-18,1D,22.525999,72.765663,9.6,Lemon,0.1856730431318283,True,-11.11697,-17.88612
2022-06-18,1E,22.525563,72.765399,3.9,Fallow,0.17270508408546448,True,-8.47505,-17.83606
2022-06-18,2A,22.52729,72.764707,9.9,Fallow,0.30403226613998413,True,-13.27059,-18.08
2022-06-18,2B,22.527874,72.764718,4.6,Fallow,0.2588304877281189,True,-9.52774,-15.92632
2022-06-18,2C,22.527854,72.764092,9.4,Perl Millet,0.5749611854553223,True,-11.35041,-18.37833
2022-06-18,2D,22.527369,72.764055,5.6,Perl Millet,0.4375351667404175,True,-11.05268,-20.60588
2022-06-18,2E,22.527544,72.764518,3.63333333333333,Fallow,0.5130549669265747,True,-10.55465,-18.73426
2022-06-18,3A,22.525921,72.762216,4.8,Fallow,0.1615144908428192,True,-8.04576,-16.04432
2022-06-18,3B,22.52584,72.762791,6.0,Fallow,0.1384700983762741,True,-11.49121,-14.58091
2022-06-18,3C,22.525384,72.762825,7.0,Fallow,0.11330004036426544,True,-12.41822,-19.93744
2022-06-18,3D,22.525408,72.762107,6.1,Fallow,0.13284502923488617,True,-8.47065,-18.07469
2022-06-18,3E,22.525592,72.762415,4.66666666666667,Fallow,0.13215482234954834,True,-9.38149,-15.65567
2022-06-18,4A,22.525937,72.760776,5.6,Fallow,0.12350326031446457,True,-9.76782,-19.85343
2022-06-18,4B,22.525981,72.760155,6.0,Fallow,0.10377630591392517,True,-8.08993,-20.00043
2022-06-18,4C,22.525355,72.760222,7.5,Fallow,0.13729225099086761,True,-13.25882,-19.69639
2022-06-18,4D,22.525455,72.760782,6.0,Fallow,0.38459333777427673,True,-12.57703,-18.34802
2022-06-18,4E,22.525639,72.760495,4.23333333333333,Fallow,0.1560177206993103,True,-12.42413,-21.58351
2022-06-18,5A,22.527575,72.759127,4.5,Fallow,0.12897077202796936,True,-8.81033,-16.99902
2022-06-18,5B,22.527161,72.759162,4.4,Fallow,0.10615959018468857,True,-9.55602,-20.43587
2022-06-18,5C,22.527168,72.759822,4.9,Fallow,0.10923538357019424,True,-10.88357,-19.17058
2022-06-18,5D,22.527736,72.759854,5.1,Fallow,0.12810063362121582,True,-9.89672,-18.51013
2022-06-18,5E,22.527454,72.759598,5.23333333333333,Fallow,0.1376911848783493,True,-9.94744,-19.98977
2022-06-18,6A,22.526732,72.757887,3.1,Fallow,0.11604776978492737,True,-9.73473,-17.54627
2022-06-18,6B,22.526314,72.757891,3.4,Fallow,0.18681254982948303,True,-8.39772,-18.18887
2022-06-18,6C,22.526244,72.757237,5.3,Fallow,0.0922049805521965,True,-10.90219,-20.4282
2022-06-18,6D,22.526763,72.757237,5.9,Fallow,0.11024682968854904,True,-9.06636,-20.15195
2022-06-18,6E,22.526525,72.757638,5.1,Fallow,0.1095450147986412,True,-9.98621,-19.54142
2022-06-18,7A,22.527958,72.750395,5.9,,0.11881701648235321,False,-12.4672,-19.07081
2022-06-18,7B,22.528433,72.750436,5.3,Fallow,0.10772331058979034,False,-13.52166,-18.06394
2022-06-18,7C,22.528529,72.751032,2.0,Fallow,0.11359988152980804,False,-9.53244,-21.01332
2022-06-18,7D,22.527949,72.751069,5.6,Fallow,0.09599359333515167,False,-12.92742,-18.34117
2022-06-18,7E,22.528163,72.750758,4.5,Fallow,0.11126315593719482,False,-12.30961,-18.75179
2022-06-18,8A,22.526748,72.749919,2.9,Fallow,0.11303842812776566,False,-7.23649,-17.44619
2022-06-18,8B,22.526719,72.749468,4.4,Fallow,0.2131061851978302,False,-5.30355,-16.9171
2022-06-18,8C,22.526145,72.74949,5.2,Fallow,0.0888526514172554,False,-10.80022,-20.36597
2022-06-18,8D,22.526286,72.750055,4.4,Fallow,0.1174938827753067,False,-9.4701,-20.03633
2022-06-18,8E,22.526437,72.749791,6.33333333333333,Fallow,0.12629103660583496,False,-8.81859,-20.72062
2022-06-18,9A,22.527928,72.746618,5.9,Fallow,0.18082284927368164,False,-6.31535,-14.88891
2022-06-18,9B,22.527864,72.747112,9.6,Fallow,0.18095438182353973,False,-10.88244,-17.12181
2022-06-18,9C,22.528473,72.747142,10.6,Fallow,0.25195246934890747,False,-13.55108,-17.08879
2022-06-18,9D,22.528502,72.746614,8.4,Fallow,0.4231051504611969,False,-6.13137,-14.66002
2022-06-18,9E,22.528209,72.746825,3.0,Jowar,0.12621060013771057,False,-5.91162,-15.37017
2022-06-18,10A,22.526665,72.746543,5.2,Fallow,0.08526315540075302,False,-10.59007,-20.75805
2022-06-18,10B,22.526281,72.746567,3.6,Fallow,0.12466271966695786,False,-11.84047,-20.21469
2022-06-18,10C,22.526099,72.747116,4.0,Fallow,0.10933730751276016,False,-12.92395,-17.17836
2022-06-18,10D,22.526674,72.747171,14.3,Fallow,0.09268063306808472,False,-11.04887,-19.74615
2022-06-18,10E,22.52649,72.746891,4.73333333333333,Fallow,0.09888218343257904,False,-10.3795,-19.64087
2022-06-18,11A,22.518984,72.749277,8.8,Fallow,0.1365886926651001,False,-10.67191,-17.0116
2022-06-18,11B,22.519441,72.749219,7.5,Fallow,0.2021806389093399,False,-11.12071,-17.89982
2022-06-18,11C,22.519529,72.748567,16.5,Fallow,0.15419434010982513,False,-6.98058,-19.11699
2022-06-18,11D,22.519041,72.748613,5.1,Fallow,0.17933499813079834,False,-11.10559,-15.65273
2022-06-18,11E,22.519199,72.748927,5.03333333333333,Fallow,0.12142013013362885,False,-12.85345,-16.76506
2022-06-18,12A,22.518535,72.746677,10.1,Fallow,0.1490291953086853,False,-10.27833,-19.20464
2022-06-18,12B,22.518013,72.746708,4.0,Fallow,0.13991127908229828,False,-11.12096,-18.51127
2022-06-18,12C,22.517941,72.747349,10.9,Fallow,0.19372566044330597,False,-10.82477,-17.25841
2022-06-18,12D,22.518535,72.74737,12.1,Fallow,0.2999480366706848,False,-9.44621,-20.6972
2022-06-18,12E,22.518272,72.747109,7.6,Jowar,0.16972482204437256,False,-8.39153,-21.29637
2022-06-18,13A,22.51777,72.752478,4.5,Fallow,0.12204968929290771,False,-11.58569,-18.73344
2022-06-18,13B,22.517764,72.753199,9.2,Fallow,0.21568289399147034,False,-11.61284,-21.14886
2022-06-18,13C,22.517261,72.753172,8.6,Fallow,0.1308256983757019,False,-10.98072,-20.57076
2022-06-18,13D,22.517127,72.752548,5.3,Fallow,0.2572658061981201,False,-11.73344,-14.9529
2022-06-18,13E,22.517547,72.752847,8.8,Fallow,0.13318276405334473,False,-12.89758,-22.37228
2022-06-18,14A,22.515363,72.751239,7.9,Fallow,0.22102805972099304,True,-11.03072,-22.94161
2022-06-18,14B,22.515897,72.751233,8.0,Fallow,0.15478774905204773,True,-9.26711,-18.83701
2022-06-18,14C,22.515909,72.750612,7.5,Fallow,0.1802416890859604,True,-9.15293,-16.9023
2022-06-18,14D,22.51533,72.750642,7.7,Fallow,0.13638512790203094,True,-9.37779,-18.77598
2022-06-18,14E,22.515543,72.750935,6.53333333333333,Fallow,0.12949025630950928,True,-10.19527,-21.27054
2022-06-18,15A,22.515953,72.75545,10.1,Fallow,0.12745049595832825,True,-13.58312,-19.5702
2022-06-18,15B,22.515949,72.756128,7.3,Fallow,0.1633215695619583,True,-7.60856,-17.88892
2022-06-18,15C,22.515395,72.756042,5.7,Fallow,0.13595345616340637,True,-11.93629,-20.25759
2022-06-18,15D,22.515392,72.75548,10.9,Fallow,0.2165505290031433,True,-10.76908,-18.3809
2022-06-18,15E,22.515768,72.75581,11.1666666666667,Fallow,0.11638554185628891,True,-10.11747,-17.90145
2022-06-18,16A,22.509924,72.774006,7.2,Fallow,0.20183485746383667,True,-9.63513,-14.17819
2022-06-18,16B,22.509328,72.774041,12.2,Fallow,0.20321452617645264,True,-10.83231,-19.34392
2022-06-18,16C,22.50929,72.774752,3.6,Fallow,0.12297368049621582,True,-12.4923,-17.70054
2022-06-18,16D,22.509753,72.77471,3.5,Fallow,0.14790287613868713,True,-13.35141,-18.0166
2022-06-18,16E,22.509581,72.774453,5.0,Fallow,0.1681998074054718,True,-12.41044,-19.67101
2022-06-18,17A,22.508014,72.772291,4.1,Fallow,0.19507725536823273,True,-11.44702,-19.2646
2022-06-18,17B,22.508111,72.772801,2.0,Fallow,0.23041416704654694,True,-11.85436,-17.14774
2022-06-18,17C,22.507532,72.772595,3.3,Fallow,0.22885560989379883,True,-9.85575,-18.12351
2022-06-18,17D,22.507484,72.772119,26.5,Fallow,0.2522754967212677,True,-8.82562,-17.03471
2022-06-18,17E,22.50785,72.772474,3.56666666666667,Fallow,0.16996170580387115,True,-12.17636,-19.5592
2022-06-18,18A,22.510282,72.771327,,,0.2425439953804016,True,-10.26617,-18.09793
2022-06-18,18B,22.510154,72.771792,,,0.15440993010997772,True,-12.19731,-22.49253
2022-06-18,18C,22.510732,72.771577,,,0.1763911247253418,True,-13.68217,-16.47745
2022-06-18,18D,22.510569,72.771293,,,0.18552947044372559,True,-11.56849,-17.24989
2022-06-18,18E,22.510473,72.771515,0.0,,0.18020978569984436,True,-11.73101,-16.89545
2022-06-18,19A,22.505576,72.76343,3.5,Fallow,0.4230203926563263,True,-8.50558,-15.9439
2022-06-18,19B,22.505581,72.764064,9.7,Perl Millet,0.46116361021995544,True,-9.61547,-16.58741
2022-06-18,19C,22.505961,72.764083,8.1,Perl Millet,0.4989926517009735,True,-8.48319,-14.92623
2022-06-18,19D,22.506133,72.763434,4.2,Fallow,0.23521757125854492,True,-9.25361,-16.75519
2022-06-18,19E,22.505784,72.763859,9.8,Perl Millet,0.35819530487060547,True,-7.76838,-15.93639
2022-06-18,20A,22.505233,72.763051,2.3,Fallow,0.1833329051733017,True,-10.4109,-17.86766
2022-06-18,20B,22.50465,72.763111,3.8,Fallow,0.1747739613056183,True,-11.28137,-19.2223
2022-06-18,20C,22.504626,72.762487,5.8,Fallow,0.3277634084224701,True,-14.32589,-18.3308
2022-06-18,20D,22.505225,72.762441,3.4,Fallow,0.14114505052566528,True,-12.17004,-15.89186
2022-06-18,20E,22.504991,72.762739,3.73333333333333,Fallow,0.22422972321510315,True,-10.30995,-18.01309
2022-06-18,21A,22.502812,72.762127,5.8,Fallow,0.13161155581474304,True,-10.97115,-19.15121
2022-06-18,21B,22.502834,72.761572,5.9,Fallow,0.2546817362308502,True,-10.79507,-18.25691
2022-06-18,21C,22.503324,72.761544,4.9,Fallow,0.36088457703590393,True,-10.51529,-17.58019
2022-06-18,21D,22.503423,72.762158,8.9,Fallow,0.7365291714668274,True,-11.15279,-18.58536
2022-06-18,21E,22.503156,72.761872,4.1,Maize,0.313966304063797,True,-12.51155,-16.91809
2022-06-18,22A,22.512449,72.761352,5.0,Fallow,0.11450818926095963,True,-9.56054,-14.20705
2022-06-18,22B,22.512453,72.761967,21.7,Fallow,0.10730813443660736,True,-9.97564,-17.33197
2022-06-18,22C,22.511898,72.761975,6.0,Fallow,0.09864430129528046,True,-12.70208,-21.24128
2022-06-18,22D,22.511855,72.761373,5.7,Fallow,0.12058678269386292,True,-8.70931,-15.94359
2022-06-18,22E,22.512015,72.761676,4.93333333333333,Fallow,0.12873148918151855,True,-8.82938,-20.02662
2022-06-18,23A,22.514247,72.763284,6.6,Fallow,0.13756059110164642,True,-12.36847,-17.67123
2022-06-18,23B,22.51377,72.763369,4.5,Fallow,0.10387340933084488,True,-9.98334,-20.29229
2022-06-18,23C,22.513729,72.763922,4.9,Fallow,0.11451990902423859,True,-11.12333,-22.18016
2022-06-18,23D,22.514213,72.763909,6.5,Fallow,0.2512223720550537,True,-10.66911,-18.22038
2022-06-18,23E,22.513938,72.763678,6.7,Fallow,0.12784717977046967,True,-11.66468,-20.84065
2022-06-18,24A,22.514666,72.762935,1.3,Fallow,0.579674482345581,True,-11.27748,-18.23177
2022-06-18,24B,22.514581,72.762408,1.5,Fallow,0.21348628401756287,True,-9.71333,-14.93049
2022-06-18,24C,22.515133,72.762345,5.5,Fallow,0.15808694064617157,True,-12.87783,-17.31876
2022-06-18,24D,22.515104,72.762909,6.6,Fallow,0.155391126871109,True,-11.93946,-16.6588
2022-06-18,24E,22.514946,72.762661,4.73333333333333,Fallow,0.15641090273857117,True,-11.75839,-16.83139
2022-06-18,25A,22.513455,72.765917,6.7,Fallow,0.1320728212594986,True,-10.72236,-17.07624
2022-06-18,25B,22.512796,72.765908,5.1,Fallow,0.12355425953865051,True,-8.76442,-20.7882
