HH-pol,HV-pol,cross_pol_ratio,month_sin,month_cos,crop_encoded,NDVI,SM1 (%),Crop Name,label
-4.5271,-15.087,10.559940000000001,-1.0,-1.8369701987210297e-16,18,0.9210855960845948,50.0,Paddy,Very High
-7.9812,-18.4902,10.509060000000002,-1.0,-1.8369701987210297e-16,5,0.4226305484771728,22.5,Fallow,Medium
-6.6672,-18.4706,11.803350000000002,-1.0,-1.8369701987210297e-16,18,0.8690005540847778,50.0,Paddy,Very High
-6.4166,-16.989,10.572419999999997,-1.0,-1.8369701987210297e-16,18,0.8295218348503113,50.0,Paddy,Very High
-4.6041,-16.8356,12.231560000000002,-1.0,-1.8369701987210297e-16,18,0.8173658847808838,50.0,Paddy,Very High
-5.1949,-14.38,9.185089999999999,-1.0,-1.8369701987210297e-16,18,0.8157267570495605,50.0,Paddy,Very High
-4.8547,-15.7781,10.923440000000001,-1.0,-1.8369701987210297e-16,18,0.8586069345474243,40.4,Paddy,High
-5.0569,-16.7189,11.661939999999998,-1.0,-1.8369701987210297e-16,18,0.792924165725708,50.0,Paddy,Very High
-6.352,-15.1294,8.777470000000001,-1.0,-1.8369701987210297e-16,18,0.8903937935829163,50.0,Paddy,Very High
-4.5285,-14.6591,10.1306,-1.0,-1.8369701987210297e-16,18,0.8730153441429138,50.0,Paddy,Very High
-4.9579,-16.3196,11.36165,-1.0,-1.8369701987210297e-16,18,0.9208315014839172,42.7,Paddy,Very High
-4.8032,-14.8196,10.01648,-1.0,-1.8369701987210297e-16,5,0.794561505317688,38.1,Fallow,High
-3.7964,-16.6955,12.89906,-1.0,-1.8369701987210297e-16,18,0.8852921724319458,50.0,Paddy,Very High
-8.0354,-12.673,4.637609999999999,-1.0,-1.8369701987210297e-16,5,0.3381791114807129,25.7,Fallow,High
-7.5918,-12.086,4.49416,-1.0,-1.8369701987210297e-16,5,0.3517455458641052,24.4,Fallow,High
-8.1076,-12.8694,4.761750000000001,-1.0,-1.8369701987210297e-16,19,0.6780346632003784,30.2,Perl Millet,High
-9.5598,-12.2353,2.6754999999999995,-1.0,-1.8369701987210297e-16,19,0.5978423953056335,32.3,Perl Millet,High
-9.579,-11.0488,1.4698499999999992,-1.0,-1.8369701987210297e-16,19,0.6619240045547485,26.9333333333333,Perl Millet,High
-6.6659,-13.7045,7.038529999999999,-1.0,-1.8369701987210297e-16,11,0.5724781155586243,25.7,Jowar,High
-5.7341,-11.5353,5.8011800000000004,-1.0,-1.8369701987210297e-16,11,0.6151198744773865,25.0,Jowar,High
-5.3659,-13.0337,7.66781,-1.0,-1.8369701987210297e-16,19,0.7119346857070923,37.7,Perl Millet,High
-6.5511,-12.5588,6.00772,-1.0,-1.8369701987210297e-16,5,0.2235438972711563,30.5,Fallow,High
-5.1754,-13.1468,7.97133,-1.0,-1.8369701987210297e-16,11,0.5464669466018677,29.8,Jowar,High
-7.8175,-12.7025,4.885,-1.0,-1.8369701987210297e-16,11,0.7401302754878998,29.4,Jowar,High
-8.2013,-11.3304,3.1291199999999986,-1.0,-1.8369701987210297e-16,5,0.7401302754878998,32.2,Fallow,High
-6.8152,-14.8356,8.02048,-1.0,-1.8369701987210297e-16,5,0.7401302754878998,36.8,Fallow,High
-7.5338,-11.8508,4.31703,-1.0,-1.8369701987210297e-16,18,0.7401302754878998,41.1,Paddy,Very High
-7.2396,-12.5651,5.32554,-1.0,-1.8369701987210297e-16,5,0.7401302754878998,30.9666666666667,Fallow,High
-8.1477,-15.7766,7.628970000000001,-1.0,-1.8369701987210297e-16,19,0.7401302754878998,36.1,Perl Millet,High
-8.232,-13.1302,4.89818,-1.0,-1.8369701987210297e-16,19,0.7401302754878998,35.5,Perl Millet,High
-8.4315,-13.1187,4.68726,-1.0,-1.8369701987210297e-16,18,0.6870342493057251,50.0,Paddy,Very High
-6.1165,-16.9004,10.78396,-1.0,-1.8369701987210297e-16,19,0.7401302754878998,35.9,Perl Millet,High
-9.4214,-17.9662,8.544790000000003,-1.0,-1.8369701987210297e-16,19,0.7401302754878998,34.4333333333333,Perl Millet,High
-5.3658,-13.4639,8.09805,-1.0,-1.8369701987210297e-16,5,0.5503592491149902,29.3,Fallow,High
-5.6824,-11.8219,6.139550000000001,-1.0,-1.8369701987210297e-16,19,0.7401302754878998,35.7,Perl Millet,High
-7.5837,-15.7115,8.12786,-1.0,-1.8369701987210297e-16,18,0.6968523263931274,39.1,Paddy,High
-2.9486,-13.9703,11.021690000000001,-1.0,-1.8369701987210297e-16,11,0.7276785969734192,28.1,Jowar,High
-1.436,-13.2351,11.79913,-1.0,-1.8369701987210297e-16,19,0.7664108872413635,36.5,Perl Millet,High
-5.4927,-14.8813,9.38859,-1.0,-1.8369701987210297e-16,5,0.3447211384773254,26.0,Fallow,High
-4.1963,-13.6532,9.45692,-1.0,-1.8369701987210297e-16,18,0.7283253073692322,50.0,Paddy,Very High
-4.7023,-11.7619,7.0595300000000005,-1.0,-1.8369701987210297e-16,5,0.3330561816692352,23.8,Fallow,Medium
-4.9936,-9.5577,4.56405,-1.0,-1.8369701987210297e-16,5,0.3778839707374573,26.5,Fallow,High
-3.8143,-8.9832,5.16887,-1.0,-1.8369701987210297e-16,5,0.2871814966201782,32.9666666666667,Fallow,High
-10.1728,-14.8224,4.649559999999999,-1.0,-1.8369701987210297e-16,18,0.6457069516181946,48.7,Paddy,Very High
-9.5073,-14.0746,4.56728,-1.0,-1.8369701987210297e-16,18,0.6600280404090881,43.5,Paddy,Very High
-8.3154,-14.235,5.91962,-1.0,-1.8369701987210297e-16,18,0.6912450790405273,43.0,Paddy,Very High
-8.7789,-15.8092,7.0303,-1.0,-1.8369701987210297e-16,18,0.6005784869194031,43.9,Paddy,Very High
-8.268,-16.3433,8.07524,-1.0,-1.8369701987210297e-16,18,0.6609752178192139,45.9333333333333,Paddy,Very High
-8.259,-15.5118,7.252890000000001,-1.0,-1.8369701987210297e-16,18,0.7836299538612366,50.0,Paddy,Very High
-4.0717,-13.6238,9.5521,-1.0,-1.8369701987210297e-16,18,0.7968730330467224,50.0,Paddy,Very High
-3.2464,-16.7049,13.45841,-1.0,-1.8369701987210297e-16,19,0.7404304146766663,50.0,Perl Millet,Very High
-6.0956,-14.8831,8.787500000000001,-1.0,-1.8369701987210297e-16,19,0.574592649936676,50.0,Perl Millet,Very High
-7.5746,-16.456,8.88136,-1.0,-1.8369701987210297e-16,19,0.7211019396781921,50.0,Perl Millet,Very High
-10.3636,-15.2914,4.927809999999999,-1.0,-1.8369701987210297e-16,18,0.7424315214157104,26.2,Paddy,High
-8.4421,-14.3791,5.937009999999999,-1.0,-1.8369701987210297e-16,5,0.4303226768970489,13.4,Fallow,Medium
-5.8711,-15.788,9.91694,-1.0,-1.8369701987210297e-16,18,0.7163739800453186,50.0,Paddy,Very High
-7.7755,-12.9896,5.214150000000001,-1.0,-1.8369701987210297e-16,18,0.6420463919639587,37.5,Paddy,High
-7.1215,-10.3086,3.1871100000000006,-1.0,-1.8369701987210297e-16,18,0.7041780352592468,35.4333333333333,Paddy,High
-7.2344,-12.6562,5.421750000000001,-1.0,-1.8369701987210297e-16,5,0.4018997848033905,24.5,Fallow,High
-7.723,-13.9196,6.19663,-1.0,-1.8369701987210297e-16,18,0.7222419381141663,48.8,Paddy,Very High
-6.8974,-12.6718,5.77439,-1.0,-1.8369701987210297e-16,18,0.6860747933387756,43.7,Paddy,Very High
-4.5662,-11.8433,7.277080000000001,-1.0,-1.8369701987210297e-16,5,0.3854735195636749,19.9,Fallow,Medium
-6.0958,-12.738,6.642189999999999,-1.0,-1.8369701987210297e-16,5,0.3934823870658874,26.8666666666667,Fallow,High
-7.6948,-15.0524,7.357640000000001,-1.0,-1.8369701987210297e-16,18,0.6790214776992798,40.0,Paddy,High
-5.0454,-15.2746,10.229130000000001,-1.0,-1.8369701987210297e-16,18,0.7128811478614807,29.1,Paddy,High
-5.7633,-16.1431,10.379809999999999,-1.0,-1.8369701987210297e-16,18,0.6632248759269714,43.7,Paddy,Very High
-8.8533,-14.9832,6.1299399999999995,-1.0,-1.8369701987210297e-16,18,0.6270631551742554,30.3,Paddy,High
-7.7694,-16.9906,9.2212,-1.0,-1.8369701987210297e-16,18,0.6786465048789978,43.1,Paddy,Very High
-6.0408,-11.5947,5.5539,-1.0,-1.8369701987210297e-16,18,0.8870640397071838,47.4,Paddy,Very High
-7.1284,-14.8038,7.67544,-1.0,-1.8369701987210297e-16,18,0.8393691778182983,50.0,Paddy,Very High
-4.5274,-13.2964,8.76896,-1.0,-1.8369701987210297e-16,5,0.3185213208198547,28.7,Fallow,High
-8.7339,-13.202,4.46814,-1.0,-1.8369701987210297e-16,18,0.8579877018928528,46.0,Paddy,Very High
-4.373,-14.0566,9.68357,-1.0,-1.8369701987210297e-16,5,0.341317355632782,28.8333333333333,Fallow,High
-9.6799,-17.0689,7.3889499999999995,-1.0,-1.8369701987210297e-16,5,0.6074369549751282,8.6,Fallow,Low
-6.8702,-16.073,9.202749999999998,-1.0,-1.8369701987210297e-16,18,0.8277755379676819,31.6,Paddy,High
-9.7934,-13.7532,3.9598200000000006,-1.0,-1.8369701987210297e-16,18,0.7544538378715515,13.7,Paddy,Medium
-7.3125,-14.6275,7.3149999999999995,-1.0,-1.8369701987210297e-16,13,0.3748969137668609,29.2,Lemon,High
-7.5866,-14.7356,7.14894,-1.0,-1.8369701987210297e-16,18,0.7827749252319336,8.93333333333333,Paddy,Low
-7.785,-13.263,5.4780299999999995,-1.0,-1.8369701987210297e-16,18,0.82033371925354,37.4,Paddy,High
-9.0733,-14.5002,5.4269,-1.0,-1.8369701987210297e-16,18,0.8224959969520569,40.9,Paddy,Very High
-9.2355,-16.1577,6.922230000000001,-1.0,-1.8369701987210297e-16,18,0.8190513849258423,24.7,Paddy,High
-9.4191,-14.0302,4.61106,-1.0,-1.8369701987210297e-16,18,0.7753635048866272,29.4,Paddy,High
-7.6979,-13.6258,5.927960000000001,-1.0,-1.8369701987210297e-16,18,0.8098531365394592,38.3666666666667,Paddy,High
-4.2298,-14.1704,9.94053,-1.0,-1.8369701987210297e-16,18,0.7997731566429138,36.6,Paddy,High
-9.4002,-13.3913,3.991110000000001,-1.0,-1.8369701987210297e-16,18,0.7794905304908752,35.2,Paddy,High
-5.8318,-15.231,9.3992,-1.0,-1.8369701987210297e-16,18,0.8140019178390503,35.9,Paddy,High
-6.4125,-11.8178,5.4053700000000005,-1.0,-1.8369701987210297e-16,18,0.7892692685127258,40.8,Paddy,High
-6.3961,-13.9286,7.532449999999999,-1.0,-1.8369701987210297e-16,18,0.8100990056991577,44.3333333333333,Paddy,Very High
-7.625,-17.3326,9.707609999999999,-1.0,-1.8369701987210297e-16,18,0.8176392316818237,26.6,Paddy,High
-9.9096,-18.7965,8.886940000000001,-1.0,-1.8369701987210297e-16,18,0.8464609384536743,21.3,Paddy,Medium
-10.236,-17.3002,7.064210000000001,-1.0,-1.8369701987210297e-16,18,0.7889257669448853,38.2,Paddy,High
-10.8795,-16.4961,5.616640000000002,-1.0,-1.8369701987210297e-16,5,0.3527833521366119,19.7,Fallow,Medium
-10.368,-18.5071,8.139090000000001,-1.0,-1.8369701987210297e-16,18,0.8089873194694519,20.1333333333333,Paddy,Medium
-7.6979,-17.606,9.90802,-1.0,-1.8369701987210297e-16,18,0.8443495035171509,30.6,Paddy,High
-8.8127,-17.852,9.039319999999998,-1.0,-1.8369701987210297e-16,18,0.8440546989440918,30.4,Paddy,High
-9.0242,-15.4168,6.39265,-1.0,-1.8369701987210297e-16,18,0.8509441614151001,24.8,Paddy,High
-6.7178,-17.3256,10.60775,-1.0,-1.8369701987210297e-16,18,0.8445989489555359,34.9,Paddy,High
-6.2368,-18.1608,11.924029999999998,-1.0,-1.8369701987210297e-16,18,0.8445087671279907,33.0333333333333,Paddy,High
-7.473,-13.9252,6.4521500000000005,-1.0,-1.8369701987210297e-16,18,0.7757271528244019,30.3,Paddy,High
-5.1357,-15.54,10.404250000000001,-1.0,-1.8369701987210297e-16,18,0.784171462059021,31.0,Paddy,High
-10.0797,-11.7567,1.676969999999999,-1.0,-1.8369701987210297e-16,18,0.7719269394874573,22.4,Paddy,Medium
-8.1206,-14.2894,6.168759999999999,-1.0,-1.8369701987210297e-16,18,0.7819856405258179,29.8,Paddy,High
-8.9432,-17.1463,8.203080000000002,-1.0,-1.8369701987210297e-16,18,0.7873207330703735,24.5,Paddy,High
-7.5816,-12.4212,4.83965,-1.0,-1.8369701987210297e-16,18,0.8141687512397766,52.4,Paddy,Very High
-8.012,-13.4483,5.43624,-1.0,-1.8369701987210297e-16,18,0.8236445188522339,50.0,Paddy,Very High
-5.953,-15.1568,9.203800000000001,-1.0,-1.8369701987210297e-16,18,0.7874977588653564,50.0,Paddy,Very High
-9.1713,-15.6056,6.43431,-1.0,-1.8369701987210297e-16,18,0.8324451446533203,50.0,Paddy,Very High
-10.9238,-14.9964,4.07255,-1.0,-1.8369701987210297e-16,18,0.8258143663406372,50.0,Paddy,Very High
-7.6993,-13.0208,5.32153,-1.0,-1.8369701987210297e-16,18,0.7988753318786621,50.0,Paddy,Very High
-9.1117,-16.7786,7.666919999999999,-1.0,-1.8369701987210297e-16,18,0.8040345311164856,52.7,Paddy,Very High
-6.3507,-12.1952,5.8445100000000005,-1.0,-1.8369701987210297e-16,18,0.8071839213371277,27.9,Paddy,High
-9.2817,-17.6555,8.373879999999998,-1.0,-1.8369701987210297e-16,18,0.7739103436470032,31.8,Paddy,High
-4.7667,-15.5283,10.76155,-1.0,-1.8369701987210297e-16,5,0.2797463536262512,28.2,Fallow,High
-7.8701,-15.1445,7.274400000000001,-1.0,-1.8369701987210297e-16,18,0.791789710521698,50.0,Paddy,Very High
-11.0515,-16.3981,5.346579999999999,-1.0,-1.8369701987210297e-16,18,0.7749717831611633,14.1,Paddy,Medium
-10.9214,-17.0529,6.13152,-1.0,-1.8369701987210297e-16,18,0.7609748244285583,23.0,Paddy,Medium
-4.2131,-15.7392,11.526060000000001,-1.0,-1.8369701987210297e-16,18,0.6420469284057617,44.4,Paddy,Very High
-6.4782,-13.1292,6.650969999999999,-1.0,-1.8369701987210297e-16,18,0.7723615169525146,50.0,Paddy,Very High
-6.1474,-14.4324,8.285060000000001,-1.0,-1.8369701987210297e-16,18,0.7512205243110657,39.0666666666667,Paddy,High
-3.6278,-13.2109,9.58311,-1.0,-1.8369701987210297e-16,18,0.861785352230072,50.0,Paddy,Very High
-4.0697,-15.2146,11.14488,-1.0,-1.8369701987210297e-16,18,0.8293395042419434,50.0,Paddy,Very High
-6.7287,-14.7881,8.05944,-1.0,-1.8369701987210297e-16,18,0.8484485745429993,50.0,Paddy,Very High
-4.5695,-14.552,9.9825,-1.0,-1.8369701987210297e-16,18,0.8124755024909973,50.0,Paddy,Very High
-4.8046,-13.9245,9.1199,-1.0,-1.8369701987210297e-16,18,0.8376126885414124,50.0,Paddy,Very High
-5.8241,-14.0258,8.20172,-1.0,-1.8369701987210297e-16,18,0.7886872291564941,50.2,Paddy,Very High
-5.2182,-15.5259,10.307739999999999,-1.0,-1.8369701987210297e-16,18,0.7979671359062195,50.0,Paddy,Very High
-5.906,-10.9326,5.026559999999999,-1.0,-1.8369701987210297e-16,18,0.7465798854827881,34.2,Paddy,High
-6.4634,-18.1147,11.651299999999999,-1.0,-1.8369701987210297e-16,5,0.6572439670562744,31.3,Fallow,High
-5.3402,-14.6114,9.27122,-1.0,-1.8369701987210297e-16,18,0.8104007244110107,50.0,Paddy,Very High
-9.4776,-12.5884,3.1108700000000002,-1.0,-1.8369701987210297e-16,5,0.2560379207134247,16.2,Fallow,Medium
-7.0056,-15.2191,8.213549999999998,-1.0,-1.8369701987210297e-16,5,0.2409727126359939,12.9,Fallow,Medium
-6.15,-14.447,8.29702,-1.0,-1.8369701987210297e-16,19,0.5679434537887573,15.6,Perl Millet,Medium
-8.4381,-17.3295,8.89139,-1.0,-1.8369701987210297e-16,19,0.5171760320663452,12.7,Perl Millet,Medium
-10.1283,-18.0572,7.92895,-1.0,-1.8369701987210297e-16,19,0.5682705044746399,12.6,Perl Millet,Medium
-5.0884,-12.3181,7.22973,-1.0,-1.8369701987210297e-16,19,0.5593622922897339,8.8,Perl Millet,Low
-6.6848,-15.1893,8.50448,-1.0,-1.8369701987210297e-16,19,0.6271024346351624,8.8,Perl Millet,Low
-11.915,-16.7744,4.859439999999999,-1.0,-1.8369701987210297e-16,5,0.7303213477134705,9.6,Fallow,Low
-11.9196,-16.8557,4.93604,-1.0,-1.8369701987210297e-16,19,0.2406008541584015,27.6,Perl Millet,High
-7.8829,-15.4249,7.54194,-1.0,-1.8369701987210297e-16,19,0.5304768681526184,6.76666666666667,Perl Millet,Low
-6.8764,-16.6581,9.781740000000001,-1.0,-1.8369701987210297e-16,5,0.7470201849937439,8.8,Fallow,Low
-9.1761,-11.997,2.820879999999999,-1.0,-1.8369701987210297e-16,11,0.5954837799072266,8.4,Jowar,Low
-8.1482,-14.9584,6.8102,-1.0,-1.8369701987210297e-16,5,0.7022931575775146,8.0,Fallow,Low
-5.6648,-15.1372,9.4724,-1.0,-1.8369701987210297e-16,18,0.797761857509613,28.3,Paddy,High
-8.436,-16.2115,7.775519999999998,-1.0,-1.8369701987210297e-16,5,0.629054605960846,8.0,Fallow,Low
-8.7256,-14.5528,5.827160000000001,-1.0,-1.8369701987210297e-16,18,0.8048268556594849,41.8,Paddy,Very High
-7.8633,-16.9108,9.04749,-1.0,-1.8369701987210297e-16,5,0.4857000708580017,31.0,Fallow,High
-6.9178,-15.0552,8.137419999999999,-1.0,-1.8369701987210297e-16,5,0.4646607935428619,34.1,Fallow,High
-4.0785,-14.8341,10.75566,-1.0,-1.8369701987210297e-16,18,0.8016662001609802,41.6,Paddy,Very High
-8.5937,-14.4974,5.9037299999999995,-1.0,-1.8369701987210297e-16,11,0.764420747756958,14.2,Jowar,Medium
-9.078,-14.3956,5.317589999999999,-1.0,-1.8369701987210297e-16,5,0.3729669153690338,37.2,Fallow,High
-12.3672,-16.4646,4.097389999999999,-1.0,-1.8369701987210297e-16,5,0.3796010315418243,13.8,Fallow,Medium
-9.4929,-19.4676,9.974730000000001,-1.0,-1.8369701987210297e-16,18,0.7965909242630005,26.1,Paddy,High
-10.5732,-19.1491,8.57591,-1.0,-1.8369701987210297e-16,5,0.3602965176105499,11.9,Fallow,Medium
-7.4989,-15.3895,7.8906600000000005,-1.0,-1.8369701987210297e-16,5,0.3969400227069855,14.9,Fallow,Medium
-9.9629,-16.1293,6.166399999999999,-1.0,-1.8369701987210297e-16,5,0.3175880908966064,13.8333333333333,Fallow,Medium
-8.9818,-16.0262,7.04435,-1.0,-1.8369701987210297e-16,18,0.6942128539085388,25.6,Paddy,High
-10.2996,-15.9892,5.6895500000000006,-1.0,-1.8369701987210297e-16,18,0.6658897995948792,21.7,Paddy,Medium
-8.3786,-16.8482,8.46961,-1.0,-1.8369701987210297e-16,18,0.6462996006011963,29.9,Paddy,High
-9.0871,-16.6152,7.528039999999999,-1.0,-1.8369701987210297e-16,18,0.4462910294532776,40.2,Paddy,High
-8.3745,-13.8456,5.471030000000001,-1.0,-1.8369701987210297e-16,18,0.6457138061523438,35.9666666666667,Paddy,High
-7.0816,-15.7574,8.675799999999999,-1.0,-1.8369701987210297e-16,18,0.7279218435287476,14.0,Paddy,Medium
-8.6008,-15.7598,7.159090000000001,-1.0,-1.8369701987210297e-16,5,0.412255585193634,16.0,Fallow,Medium
-6.1321,-13.5268,7.39471,-1.0,-1.8369701987210297e-16,18,0.7604882717132568,31.0,Paddy,High
-10.6722,-15.5589,4.88664,-1.0,-1.8369701987210297e-16,18,0.7707535624504089,36.4,Paddy,High
-9.8652,-15.0819,5.216719999999999,-1.0,-1.8369701987210297e-16,18,0.7661203145980835,50.0,Paddy,Very High
-6.0407,-12.5234,6.48264,-1.0,-1.8369701987210297e-16,5,0.3074814975261688,11.4,Fallow,Medium
-8.2837,-13.9735,5.68981,-1.0,-1.8369701987210297e-16,18,0.705680251121521,38.6,Paddy,High
-11.3346,-17.242,5.907360000000001,-1.0,-1.8369701987210297e-16,18,0.7457806468009949,50.0,Paddy,Very High
-10.7382,-16.6534,5.9152000000000005,-1.0,-1.8369701987210297e-16,5,0.2538917362689972,8.5,Fallow,Low
-8.0663,-14.8909,6.824590000000001,-1.0,-1.8369701987210297e-16,5,0.3381920456886291,10.1666666666667,Fallow,Medium
-6.8005,-13.2547,6.4542,-1.0,-1.8369701987210297e-16,18,0.7598662376403809,48.1,Paddy,Very High
-5.8288,-14.6503,8.82156,-1.0,-1.8369701987210297e-16,18,0.7398869395256042,21.5,Paddy,Medium
-9.3715,-15.9901,6.618599999999999,-1.0,-1.8369701987210297e-16,18,0.7472794651985168,20.7,Paddy,Medium
-10.0039,-11.2544,1.25047,-1.0,-1.8369701987210297e-16,18,0.7476209998130798,19.3,Paddy,Medium
-9.0057,-14.083,5.07727,-1.0,-1.8369701987210297e-16,18,0.7926550507545471,20.1,Paddy,Medium
-10.2399,-12.9441,2.70421,-1.0,-1.8369701987210297e-16,18,0.7919526100158691,41.8,Paddy,Very High
-8.3049,-16.0956,7.790699999999999,-1.0,-1.8369701987210297e-16,18,0.7839659452438354,43.4,Paddy,Very High
-6.7653,-14.1187,7.35343,-1.0,-1.8369701987210297e-16,18,0.2280638962984085,30.6,Paddy,High
-6.6441,-13.8033,7.1591499999999995,-1.0,-1.8369701987210297e-16,18,0.7048567533493042,16.6,Paddy,Medium
-7.1488,-12.2436,5.09476,-1.0,-1.8369701987210297e-16,18,0.2678883671760559,18.6,Paddy,Medium
-7.2251,-15.3148,8.089659999999999,-0.8660254037844386,0.5000000000000001,5,0.2036286443471908,15.4,Fallow,Medium
-7.1246,-15.656,8.531379999999999,-0.8660254037844386,0.5000000000000001,18,0.5971930623054504,11.0,Paddy,Medium
-9.2464,-15.8007,6.5543,-0.8660254037844386,0.5000000000000001,18,0.2182488441467285,13.1,Paddy,Medium
-8.7167,-17.2082,8.49149,-0.8660254037844386,0.5000000000000001,13,0.441970556974411,20.8,Lemon,Medium
-7.0618,-17.0795,10.017690000000002,-0.8660254037844386,0.5000000000000001,18,0.3403209149837494,12.2,Paddy,Medium
-7.4341,-14.5174,7.08321,-0.8660254037844386,0.5000000000000001,18,0.6544725298881531,17.9,Paddy,Medium
-7.125,-16.4362,9.31117,-0.8660254037844386,0.5000000000000001,18,0.6544169783592224,10.7,Paddy,Medium
-7.9153,-17.3392,9.42381,-0.8660254037844386,0.5000000000000001,18,0.5821394920349121,23.6,Paddy,Medium
-9.7456,-14.9586,5.2130399999999995,-0.8660254037844386,0.5000000000000001,18,0.4424948394298553,27.0,Paddy,High
-7.5893,-15.3474,7.758039999999999,-0.8660254037844386,0.5000000000000001,18,0.6580420732498169,21.1666666666667,Paddy,Medium
-7.6092,-13.2146,5.605299999999999,-0.8660254037844386,0.5000000000000001,18,0.6531602740287781,21.2,Paddy,Medium
-4.6022,-16.3133,11.711049999999998,-0.8660254037844386,0.5000000000000001,18,0.5110906958580017,19.9,Paddy,Medium
-7.8414,-15.7586,7.917209999999999,-0.8660254037844386,0.5000000000000001,18,0.6169198155403137,16.2,Paddy,Medium
-8.2445,-13.4964,5.25183,-0.8660254037844386,0.5000000000000001,18,0.5825105309486389,18.3,Paddy,Medium
-6.7364,-15.9156,9.17923,-0.8660254037844386,0.5000000000000001,18,0.6450112462043762,18.4,Paddy,Medium
-8.512,-12.7381,4.226159999999998,-0.8660254037844386,0.5000000000000001,18,0.7010155320167542,40.2,Paddy,High
-5.5378,-15.2254,9.68761,-0.8660254037844386,0.5000000000000001,18,0.7250024676322937,21.2,Paddy,Medium
-13.241,-17.8482,4.607280000000001,-0.8660254037844386,0.5000000000000001,18,0.6751542091369629,50.0,Paddy,Very High
-9.8725,-13.0439,3.1714,-0.8660254037844386,0.5000000000000001,5,0.5323356986045837,21.8,Fallow,Medium
-9.7306,-15.7678,6.03712,-0.8660254037844386,0.5000000000000001,18,0.573937177658081,50.0,Paddy,Very High
-8.2093,-15.2945,7.08521,-0.8660254037844386,0.5000000000000001,18,0.7809891104698181,20.4,Paddy,Medium
-8.4166,-15.6332,7.21665,-0.8660254037844386,0.5000000000000001,18,0.7848184704780579,25.6,Paddy,High
-6.42,-15.9963,9.57638,-0.8660254037844386,0.5000000000000001,18,0.7672737836837769,36.7,Paddy,High
-6.15,-17.004,10.853990000000001,-0.8660254037844386,0.5000000000000001,18,0.7746045589447021,19.6,Paddy,Medium
-7.9949,-15.8996,7.90473,-0.8660254037844386,0.5000000000000001,18,0.7735366821289062,26.3666666666667,Paddy,High
-8.2015,-12.4591,4.25765,-0.8660254037844386,0.5000000000000001,18,0.6537538766860962,26.0,Paddy,High
-6.8362,-13.6487,6.8125800000000005,-0.8660254037844386,0.5000000000000001,18,0.6689701676368713,28.5,Paddy,High
-6.9584,-12.5558,5.597460000000001,-0.8660254037844386,0.5000000000000001,18,0.4720079302787781,18.8,Paddy,Medium
-6.2562,-14.0647,7.80848,-0.8660254037844386,0.5000000000000001,18,0.5230000615119934,30.2,Paddy,High
-8.4919,-13.4894,4.9974599999999985,-0.8660254037844386,0.5000000000000001,18,0.6884858012199402,22.1333333333333,Paddy,Medium
-7.2486,-16.7423,9.493749999999999,-0.8660254037844386,0.5000000000000001,18,0.5706188678741455,50.0,Paddy,Very High
-8.531,-16.3372,7.806120000000002,-0.8660254037844386,0.5000000000000001,18,0.6529796719551086,50.0,Paddy,Very High
-8.1967,-14.8792,6.68257,-0.8660254037844386,0.5000000000000001,18,0.6742690801620483,31.2,Paddy,High
-7.9374,-13.6859,5.74854,-0.8660254037844386,0.5000000000000001,18,0.6288099884986877,35.2,Paddy,High
-7.6399,-13.7779,6.13798,-0.8660254037844386,0.5000000000000001,18,0.6520453691482544,34.0,Paddy,High
-9.445,-14.235,4.789999999999999,-0.8660254037844386,0.5000000000000001,5,0.2721152305603027,45.5,Fallow,Very High
-8.6438,-14.5483,5.904430000000001,-0.8660254037844386,0.5000000000000001,18,0.6284915208816528,40.4666666666667,Paddy,High
-7.6749,-15.7533,8.078420000000001,-0.8660254037844386,0.5000000000000001,18,0.5338616371154785,20.9,Paddy,Medium
-9.9049,-16.3609,6.456000000000001,-0.8660254037844386,0.5000000000000001,18,0.5769422054290771,22.0,Paddy,Medium
-8.8451,-14.793,5.94787,-0.8660254037844386,0.5000000000000001,18,0.3330657482147217,32.6,Paddy,High
-6.0339,-14.7362,8.702300000000001,-0.8660254037844386,0.5000000000000001,18,0.5477644205093384,32.2,Paddy,High
-5.6819,-14.9039,9.22201,-0.8660254037844386,0.5000000000000001,18,0.5592432022094727,33.6666666666667,Paddy,High
-7.4839,-16.8542,9.37033,-0.8660254037844386,0.5000000000000001,18,0.6313773989677429,20.9,Paddy,Medium
-9.7351,-13.2716,3.5364700000000013,-0.8660254037844386,0.5000000000000001,18,0.7236652970314026,41.4,Paddy,Very High
-7.6177,-15.6109,7.99316,-0.8660254037844386,0.5000000000000001,5,0.2792830765247345,18.8,Fallow,Medium
-8.6438,-17.0072,8.36334,-0.8660254037844386,0.5000000000000001,5,0.6660203337669373,15.7,Fallow,Medium
-9.3089,-11.2695,1.9605200000000007,-0.8660254037844386,0.5000000000000001,18,0.5790391564369202,28.7333333333333,Paddy,High
-6.3096,-12.5201,6.210450000000001,-0.8660254037844386,0.5000000000000001,5,0.2463111132383346,14.6,Fallow,Medium
-8.8736,-14.1993,5.3256499999999996,-0.8660254037844386,0.5000000000000001,5,0.2609012126922607,13.0,Fallow,Medium
-4.4589,-17.1983,12.739429999999999,-0.8660254037844386,0.5000000000000001,5,0.2807037234306335,12.7,Fallow,Medium
-8.4007,-15.4095,7.0087600000000005,-0.8660254037844386,0.5000000000000001,5,0.3607231378555298,10.9,Fallow,Medium
