HH-pol,HV-pol,SM1 (%),Crop Name,label,NDVI,DpRVI,Depolarization_Rate
-9.00572,-14.08299,20.1,Paddy,High,0.70704847574234,0.598704030464385,0.310651174558018
-10.23989,-12.9441,41.8,Paddy,Very High,0.724550902843475,0.8036787102513536,0.5365114562637133
-8.30494,-16.09564,43.4,Paddy,Very High,0.745177924633026,0.38712634434241944,0.1663144561534101
-6.76528,-14.11871,30.6,Paddy,High,0.233233779668808,0.41779894581071325,0.18393187582002157
-6.64412,-13.80327,16.6,Paddy,High,0.50627613067627,0.4319066339396752,0.19234681527452763
-7.14885,-12.24361,18.6,Paddy,High,0.233554616570473,0.5972101638168942,0.3094026292938993
-7.2251,-15.31476,15.4,Fallow,Medium,0.174024075269699,0.3670416055863588,0.15525085478238737
-7.12465,-15.65603,11.0,Paddy,Medium,0.515736043453217,0.33871489153525386,0.1402368021861487
-9.24639,-15.80069,13.1,Paddy,Medium,0.214057505130768,0.47761421722862984,0.2210904583297557
-8.71673,-17.20822,20.8,Lemon,High,0.539786398410797,0.3412063040592856,0.14153081254100638
-7.06178,-17.07947,12.2,Paddy,Medium,0.340959250926971,0.2553121088469915,0.0995935011494886
-7.43414,-14.51735,17.9,Paddy,High,0.522580623626709,0.4374990143705351,0.19573973679443754
-7.12501,-16.43618,10.7,Paddy,Medium,0.584179043769836,0.292680302917434,0.11718796157716724
-7.91534,-17.33915,23.6,Paddy,High,0.468203783035278,0.2864488745395459,0.1141876144528252
-9.74557,-14.95861,27.0,Paddy,High,0.237084224820137,0.5871361359320921,0.3010897700532646
-7.58933,-15.34737,21.1666666666667,Paddy,High,0.583984375,0.3893645687360456,0.16756989595319713
-7.60925,-13.21455,21.2,Paddy,High,0.592255115509033,0.5541319974691957,0.275086957508875
-4.60224,-16.31329,19.9,Paddy,High,0.484207093715668,0.18154591670105957,0.06743649658015255
-7.84144,-15.75865,16.2,Paddy,Medium,0.553663730621338,0.3785380890469024,0.16153959882522065
-8.24454,-13.49637,18.3,Paddy,High,0.571671366691589,0.5838436969464791,0.29841249240706574
-6.73637,-15.9156,18.4,Paddy,High,0.587966680526733,0.3001130721521487,0.1208027998339839
-8.51199,-12.73815,40.2,Paddy,Very High,0.673515319824219,0.6723451625327311,0.3779061851270379
-5.5378,-15.22541,21.2,Paddy,High,0.693261444568634,0.27226367273094704,0.10745806105303816
-13.24095,-17.84823,50.0,Paddy,Very High,0.613577008247376,0.6391861348023061,0.34615610860903656
-9.87248,-13.04388,21.8,Fallow,High,0.465841710567474,0.763990782425196,0.4817924610497525
-9.73063,-15.76775,50.0,Paddy,Very High,0.656670093536377,0.5186618192335255,0.2490508337712903
-8.20933,-15.29454,20.4,Paddy,High,0.72540271282196,0.43735117534231,0.1956496160670847
-8.41655,-15.6332,25.6,Paddy,High,0.738454043865204,0.4277011874299339,0.18981695401027954
-6.41996,-15.99634,36.7,Paddy,Very High,0.711711704730988,0.27817522187310223,0.11024578647662117
-6.15002,-17.00401,19.6,Paddy,High,0.725685775279999,0.21621243377123042,0.08214875766711971
-7.99491,-15.89964,26.3666666666667,Paddy,High,0.736972689628601,0.3793795190336618,0.16200447086243838
-8.20146,-12.45911,26.0,Paddy,High,0.60182648897171,0.6695991240001546,0.3751759578535647
-6.83616,-13.64874,28.5,Paddy,High,0.61925333738327,0.4577756234202613,0.20832529236995342
-6.95836,-12.55582,18.8,Paddy,High,0.380926430225372,0.5547848777668822,0.27558400033545427
-6.25622,-14.0647,30.2,Paddy,High,0.473684221506119,0.3859114873124389,0.16563495726809432
-8.49191,-13.48937,22.1333333333333,Paddy,High,0.598866879940033,0.6055338234858433,0.3164127680117501
-7.24857,-16.74232,50.0,Paddy,Very High,0.400662243366241,0.28263236759376364,0.11236343310942375
-8.53103,-16.33715,50.0,Paddy,Very High,0.640022039413452,0.3860725921488391,0.16572498943377428
-8.19666,-14.87923,31.2,Paddy,Very High,0.594735205173492,0.4677038184619622,0.21465598405804173
-7.93737,-13.68591,35.2,Paddy,Very High,0.614909887313843,0.5422570266650981,0.2661619685862377
-7.63989,-13.77787,34.0,Paddy,Very High,0.590575933456421,0.5105265194006197,0.2433335544256748
-9.44499,-14.23499,45.5,Fallow,Very High,0.261390894651413,0.6233782030060779,0.33189445755261043
-8.64383,-14.54826,40.4666666666667,Paddy,Very High,0.511349320411682,0.5294540612040468,0.2567775199682145
-7.67486,-15.75328,20.9,Paddy,High,0.487328857183456,0.36778348901551783,0.15565318080251406
-9.9049,-16.3609,22.0,Paddy,High,0.482220828533173,0.4852844024985318,0.22615177461083616
-8.84512,-14.79299,32.6,Paddy,Very High,0.323956429958344,0.5259099540983935,0.2542219232855423
-6.03389,-14.73619,32.2,Paddy,Very High,0.486248940229416,0.32819019030523044,0.13482486683107242
-5.68191,-14.90392,33.6666666666667,Paddy,Very High,0.495559513568878,0.2976872551981792,0.119618678448115
-7.48392,-16.85425,20.9,Paddy,High,0.529583632946014,0.28939440102993985,0.11560243979846908
-9.7351,-13.27157,41.4,Paddy,Very High,0.619103789329529,0.7324567382118584,0.44294825998154985
-7.61772,-15.61088,18.8,Fallow,High,0.259259253740311,0.3734447971915509,0.15873913155611924
-8.64384,-17.00718,15.7,Fallow,Medium,0.553386211395264,0.34929994802196057,0.1457692770893156
-9.30894,-11.26946,28.7333333333333,Paddy,High,0.48758465051651,0.8643893009858828,0.6367192791269558
-6.30962,-12.52007,14.6,Fallow,Medium,0.258379310369492,0.5047187394221074,0.2393067782659415
-8.87362,-14.19927,13.0,Fallow,Medium,0.201739132404327,0.5775943318543649,0.29338303704796986
-4.45889,-17.19832,12.7,Fallow,Medium,0.19768562912941,0.1464800225068102,0.053217810164910985
-8.40071,-15.40947,10.9,Fallow,Medium,0.274370551109314,0.44302351394726724,0.1991241798286397
-9.1015,-18.86874,11.5666666666667,Fallow,Medium,0.239849880337715,0.2680935381794143,0.10550571864496518
-7.46604,-15.82094,10.3,Perl Millet,Medium,0.477867215871811,0.3498377977979524,0.14605283789631895
-9.71529,-14.22727,14.0,Perl Millet,Medium,0.454091548919678,0.647458165759613,0.3538359862859049
-9.29936,-19.79051,8.5,Fallow,Medium,0.501108646392822,0.23251209387450478,0.08930689701813621
-8.05099,-18.98089,30.2,Fallow,High,0.26567330956459,0.21292776582034814,0.08072536177363059
-8.33263,-16.0843,12.4,Perl Millet,Medium,0.347027033567429,0.3898021151437972,0.16781585888437925
-8.21032,-13.62383,14.6,Fallow,Medium,0.664049327373505,0.5701856474395265,0.2875073819641218
-9.57109,-16.05677,11.5,Fallow,Medium,0.217154532670975,0.4829617405896342,0.22461150612256905
-9.71196,-17.21481,16.0,Fallow,Medium,0.299533009529114,0.40714749298297476,0.1777112820556925
-8.93207,-17.06045,26.5,Paddy,High,0.552654981613159,0.36449390501199974,0.15387285079032462
-9.18264,-16.77452,17.7,Fallow,High,0.252617806196213,0.4008844690672457,0.1741053032761102
-6.90067,-13.92013,16.6,Perl Millet,High,0.535260736942291,0.44222699850110925,0.19863418829485527
-7.5311,-14.50716,13.3,Perl Millet,Medium,0.412313431501389,0.4454629600683792,0.20062913466598206
-9.65503,-11.20537,23.8,Paddy,High,0.48918354511261,0.8960941311067719,0.6997872089914681
-4.11814,-13.13486,17.6,Perl Millet,High,0.456475585699081,0.3094669105890888,0.1254087964680837
-5.96607,-13.69468,17.3333333333333,Perl Millet,High,0.251404494047165,0.3913888093743253,0.16870929088093126
-8.15871,-13.85074,30.3,Fallow,High,0.463379949331284,0.5469295699003096,0.2696478736863855
-8.2963,-13.21562,25.0,Fallow,High,0.512572526931763,0.6122403215776905,0.3221573172148118
-7.43818,-13.2136,30.4,Paddy,High,0.435709685087204,0.5400402152986106,0.2645196869137071
-7.15401,-17.84544,9.3,Fallow,Medium,0.236986294388771,0.22339153592048885,0.085281926026687
-7.52601,-14.1695,26.0666666666667,Fallow,High,0.419454455375671,0.47071125760405613,0.21659628327763567
-9.98098,-13.25767,11.6,Fallow,Medium,0.146489098668098,0.7549327736731223,0.4702523775734255
-13.7665,-19.1326,7.3,Fallow,Low,0.194505497813225,0.57417938779063,0.2906631661860938
-8.87266,-17.74279,6.8,Fallow,Low,0.158330872654915,0.31809335968372926,0.129714044231162
-8.47054,-17.15322,25.5,Fallow,High,0.143303155899048,0.32938592303526826,0.13543533926927545
-9.31764,-17.49725,6.6,Fallow,Low,0.278728604316711,0.3611420832480589,0.15206840822765996
-7.1832,-16.18557,19.0,Fallow,High,0.209661185741425,0.31030345096562245,0.125823858767145
-5.32603,-13.44815,19.5,Fallow,High,0.160349860787392,0.364904963163027,0.15409480585504912
-9.00566,-16.14215,19.6,Fallow,High,0.159461379051209,0.43357082230260063,0.19335303791948383
-12.60974,-18.71686,23.7,Fallow,High,0.231776520609856,0.5130092736654199,0.2450687863300197
-8.42947,-17.05728,18.8666666666667,Fallow,High,0.161154121160507,0.33274703436395586,0.1371573229741302
-6.69392,-13.59474,16.1,Paddy,Medium,0.219666928052902,0.45110568562859243,0.2041352476482054
-7.71952,-12.80422,13.9,Paddy,Medium,0.241706162691116,0.5980692863139594,0.31012016045510493
-9.87678,-13.32553,14.7,Paddy,Medium,0.223362267017365,0.740063796836189,0.45198601768829116
-7.00305,-12.89361,15.0,Paddy,Medium,0.162659123539925,0.5305878653972372,0.2575988975292893
-8.26711,-14.99384,14.2,Paddy,Medium,0.224704816937447,0.4643182165463012,0.2124843751005617
-9.67182,-18.03304,8.4,Fallow,Medium,0.167519181966782,0.3494349920028295,0.14584045144657562
-9.18882,-13.76375,7.5,Fallow,Low,0.190879866480827,0.6419922591224547,0.3487442051823748
-9.6165,-12.57734,11.3,Fallow,Medium,0.393086314201355,0.7819908861295913,0.505726836300586
-9.92915,-13.20957,12.5,Fallow,Medium,0.426531821489334,0.7546112713459772,0.4698486680133684
-7.58066,-15.19447,29.0,Fallow,High,0.196772754192352,0.39935140858969187,0.17322836246496345
-11.00889,-15.48443,12.6,Fallow,Medium,0.200259655714035,0.650625258046291,0.3568173799965832
-8.03133,-18.86819,20.3,Fallow,High,0.26461672782898,0.2169595936063718,0.08247341919877495
-9.89441,-17.8276,45.5,Paddy,Very High,0.544077455997467,0.3774625362556192,0.1609463010652011
-7.45865,-17.6693,11.6,Fallow,Medium,0.206713780760765,0.24580696490959267,0.09526535715688275
-9.69651,-16.37356,10.3333333333333,Fallow,Medium,0.404360741376877,0.4681279739341544,0.214928991066219
-9.78835,-12.52098,16.0,Paddy,Medium,0.561346352100372,0.8012923498813762,0.5330120163803139
-9.1865,-14.86157,14.1,Fallow,Medium,0.312524378299713,0.5483350691889964,0.27070295714081594
-5.86429,-14.71178,22.4,Paddy,High,0.335544794797897,0.31944166763647364,0.1303920159891135
-6.89559,-14.96993,24.0,Paddy,High,0.222956240177155,0.36805304205328915,0.15579947862691243
-8.79231,-13.86891,23.3,Paddy,High,0.235963433980942,0.5987612777729558,0.3106991034061566
-6.77242,-15.89802,12.9,Paddy,Medium,0.61597615480423,0.30317562534245673,0.12230381384142909
-7.6008,-13.91302,10.5,Paddy,Medium,0.480254769325256,0.49661750172426866,0.2337641991644045
-6.70097,-15.06266,12.6,Fallow,Medium,0.163604542613029,0.34940504978145914,0.14582466922825424
-8.81502,-16.6733,10.0,Fallow,Medium,0.223205104470253,0.3825224317564122,0.16374649022166196
-8.46241,-15.24373,13.5333333333333,Fallow,Medium,0.182846933603287,0.4601518949394802,0.2098302026189322
-9.47301,-15.62018,25.0,Paddy,High,0.542736053466797,0.5097882665558421,0.24281918661659396
-10.09941,-15.9901,14.7,Fallow,Medium,0.169536426663399,0.5305772336246943,0.2575911867807366
-6.97591,-15.35068,13.4,Fallow,Medium,0.260843724012375,0.348572501391559,0.14538613792782737
-6.176,-15.46252,13.5,Fallow,Medium,0.187516808509827,0.2940579793524279,0.11785499668911557
-8.35863,-13.63467,11.4,Fallow,Medium,0.168768763542175,0.5817917560457249,0.29675360259307954
-8.83241,-19.55807,6.0,Mustard,Low,0.274459511041641,0.22186330149936723,0.08461239730546147
-5.13958,-16.36991,16.6,Fallow,High,0.189594015479088,0.20034352576131914,0.0753298321953916
-8.56951,-13.325,14.5,Chickori,Medium,0.215286627411842,0.626357898991104,0.3345422704336842
-11.509,-15.19455,6.6,Lemon,Low,0.35701385140419,0.7194967129110579,0.42800121314714107
-6.60937,-17.27067,11.0333333333333,Chickori,Medium,0.237215027213097,0.22474406791233986,0.0858756426261446
-6.62317,-13.87265,25.0,Fallow,High,0.195425495505333,0.4253113465699782,0.18838746406329715
-5.19865,-17.90241,27.0,Fallow,High,0.195283710956574,0.14758626473725428,0.05365670504915622
-7.18239,-12.1853,22.0,Fallow,High,0.304730474948883,0.6050667752917014,0.3160159478594345
-7.41473,-15.43798,23.5,Fallow,High,0.288918644189835,0.37143998981617365,0.157643112146813
-6.30716,-16.49157,25.6333333333333,Fallow,High,0.322744607925415,0.24708219678326546,0.09584269121741776
-6.52005,-13.72523,34.6,Fallow,Very High,0.355859100818634,0.42853807732926874,0.19031893553437665
-6.75503,-14.3575,35.2,Fallow,Very High,0.259898066520691,0.4001436758675204,0.17368127554858018
-8.09776,-17.20153,24.2,Fallow,High,0.197329372167587,0.30442908651593564,0.12292012691683542
-4.70542,-16.31835,28.6,Fallow,High,0.15764331817627,0.1852523065278104,0.06897742854769175
-7.16274,-16.80871,28.8,Fallow,High,0.203654363751411,0.27446487799305025,0.10849332019208048
-9.70575,-13.39709,4.4,Fallow,Low,0.242268040776253,0.7189926982621069,0.4274309835113272
-12.10264,-20.83667,3.7,Fallow,Low,0.214920073747635,0.3262632291402066,0.13384341220426016
-8.26031,-22.69616,50.0,Fallow,Very High,0.247246488928795,0.10185697428874943,0.03600932661395033
-9.73309,-14.25711,26.5,Jowar,High,0.544153392314911,0.6464122110550596,0.3528564008610081
-11.50146,-20.70678,6.23333333333333,Fallow,Low,0.227799221873283,0.29863184387536595,0.12007925920870398
-10.25796,-20.78176,4.3,Fallow,Low,0.286111980676651,0.23100427864026254,0.08863801057004113
-8.90284,-19.35423,5.2,Fallow,Low,0.160401001572609,0.2343593622350783,0.09012826275262105
-10.5962,-17.92551,4.7,Fallow,Low,0.171232879161835,0.41953465612357627,0.184956245110574
-10.28129,-14.25219,5.2,Fallow,Low,0.194764718413353,0.6946193451431618,0.40078365355884815
-10.04473,-16.17187,4.26666666666667,Fallow,Low,0.205165833234787,0.5113979722918736,0.24394167414115395
-9.74362,-16.82279,50.0,Fallow,Very High,0.21094161272049,0.4377977403942195,0.19592190730246603
-3.1851,-18.2523,50.0,Fallow,Very High,0.210322573781014,0.08876722884621228,0.031137231816291466
-5.05385,-15.13859,11.2,Fallow,Medium,0.180700093507767,0.2519757048507271,0.09806770229642393
-7.63593,-15.30688,10.3,Fallow,Medium,0.266906768083572,0.3953749466060776,0.170964129770064
-6.08771,-14.00539,50.0,Fallow,Very High,0.205186873674393,0.3785064253975357,0.1615221177135611
-7.59099,-15.52804,7.3,Fallow,Low,0.168914586305618,0.3772030469916872,0.16080331589137942
-10.05792,-18.50305,4.7,Fallow,Low,0.17086835205555,0.3441184915168096,0.1430497160240503
-8.38727,-16.90486,25.4,Fallow,High,0.196326062083244,0.3395746727230078,0.14068279887794347
-11.48194,-18.50171,3.6,Fallow,Low,0.20914888381958,0.4422039345064383,0.19862001026512746
-9.03836,-17.29538,10.0666666666667,Fallow,Medium,0.183306574821472,0.3561185654257962,0.14938190723594175
-9.09719,-12.18676,9.3,Fallow,Medium,0.176470592617989,0.7710055409107525,0.4909564839166983
-6.00904,-11.05739,44.0,Fallow,Very High,0.368483752012253,0.6011764455926765,0.3127267273286997
-9.85114,-18.12127,10.4,Fallow,Medium,0.169288858771324,0.35527270916064735,0.14893164964301547
-8.74295,-16.39317,9.5,Fallow,Medium,0.216503620147705,0.39681456344126353,0.17178213654963742
-11.07446,-14.81323,50.0,Fallow,Very High,0.308315813541412,0.7148623915888925,0.4227883385642484
-10.25558,-18.72159,4.5,Fallow,Low,0.276955604553223,0.34280465828423384,0.14236361257693933
-9.82656,-14.9431,8.8,Fallow,Medium,0.360659122467041,0.5953513596145098,0.3078548500469127
-7.51584,-14.78874,50.0,Fallow,Very High,0.306761860847473,0.4236115406481051,0.1873742899017615
-10.43341,-14.37689,48.9,Fallow,Very High,0.175205573439598,0.6970121258781378,0.40332208162261546
-10.62792,-15.1352,9.83333333333333,Fallow,Medium,0.26568815112114,0.6478665353564081,0.35421912017480284
-8.84662,-18.34139,27.9,Fallow,High,0.233176842331886,0.28257700585514595,0.11233704611887813
-5.547,-16.97857,36.2,Fallow,Very High,0.211482390761375,0.19227768873947343,0.07191889399879331
-4.60667,-10.79208,35.7,Fallow,Very High,0.199747160077095,0.5067218438893772,0.24069052820509398
-5.81126,-11.4304,36.4,Fallow,Very High,0.246425002813339,0.5529801888926378,0.27421171185563703
-4.25993,-12.1033,38.8,Fallow,Very High,0.223695546388626,0.38353499624372195,0.1643096233090317
-6.28481,-16.27217,50.0,Fallow,Very High,0.210623845458031,0.2568331230336177,0.10029147070802466
-5.56287,-16.2288,50.0,Fallow,Very High,0.274418592453003,0.22453577968559763,0.08578413965410615
-7.59822,-15.23602,50.0,Fallow,Very High,0.242146596312523,0.3976787300278188,0.17227410407101018
-6.11102,-12.91473,50.0,Fallow,Very High,0.463938623666763,0.4584491820367633,0.20875120928092172
-6.90279,-15.78935,50.0,Fallow,Very High,0.218332275748253,0.31711756563138205,0.12922424397139012
-10.97415,-18.06414,13.2,Fallow,Medium,0.252941191196442,0.43699796123920004,0.19543439558134737
-6.71266,-12.74051,6.4,Fallow,Low,0.222001984715462,0.5194125249934964,0.24958299962570757
-11.50967,-16.98491,31.7,Tobacco,Very High,0.309837579727173,0.5650002794326199,0.2834496989069146
-9.93901,-14.5421,19.6,Fallow,High,0.280230313539505,0.6395494732158382,0.3464902353452705
-10.65519,-15.18023,10.6666666666667,Fallow,Medium,0.239841431379318,0.6463236114144343,0.3527735374395568
-8.73401,-19.0875,22.6,Fallow,High,0.189873412251472,0.23896007222479476,0.09218303445362842
-8.5496,-16.36282,7.3,Fallow,Low,0.297985166311264,0.385588048619016,0.16545427769658927
-4.48589,-15.72366,45.5,Fallow,Very High,0.178826898336411,0.2000401903024553,0.07520089337956
-7.91211,-15.32489,12.6,Fallow,Medium,0.403249621391296,0.4135472682500335,0.18143538892035402
-9.0115,-18.8411,50.0,Fallow,Very High,0.19683338701725,0.2648637563728016,0.10400159504269048
-8.79524,-18.00043,19.3,Fallow,High,0.194670617580414,0.2986392104475518,0.1200828536677602
-11.25941,-20.7269,17.2,Fallow,High,0.223152026534081,0.28406060796882976,0.11304490676581723
-12.80775,-15.91396,11.2,Fallow,Medium,0.231768235564232,0.769580992983346,0.4890789824873558
-11.7715,-15.49669,14.5,Fallow,Medium,0.186484724283218,0.716045240798108,0.424112428960433
-14.11637,-15.00172,18.5666666666667,Fallow,High,0.185950413346291,0.9440518698057923,0.8155770567391446
-8.76364,-20.31315,4.9,Fallow,Low,0.22765363752842,0.18768307836755616,0.06999209612985102
-7.27406,-19.71082,6.0,Fallow,Low,0.4112808406353,0.15610951626399042,0.05705897949572307
-8.88953,-20.07001,6.7,Fallow,Low,0.228024646639824,0.20238622022403538,0.07619947865949846
-8.80985,-14.23473,2.4,Fallow,Low,0.387445896863937,0.5692292975103771,0.28675566080038617
-9.58779,-15.95406,16.2,Fallow,Medium,0.206671878695488,0.49234149594595833,0.2308729222417554
-9.55435,-16.90254,7.5,Tobacco&Chikori,Low,0.252048194408417,0.4181756406979949,0.18415393360428628
-8.2195,-20.55171,5.4,Tobacco&Chikori,Low,0.291498929262161,0.15956593972178854,0.058449257695374485
-13.17683,-17.82726,13.5,Fallow,Medium,0.203389823436737,0.6354464005582439,0.3427338503906939
-9.48689,-17.93043,12.2,Fallow,Medium,0.325410693883896,0.3442186880752279,0.1431020976910625
-11.87834,-17.03746,14.0,Fallow,Medium,0.322780460119247,0.591722246657992,0.3048512639508288
-9.08814,-19.58943,2.5,Fallow,Low,0.293975174427032,0.23204293762517225,0.08909862460818617
-10.50558,-14.94108,2.3,Fallow,Low,0.305446892976761,0.654107560504167,0.36012228739744057
-9.96143,-17.63374,6.4,Fallow,Low,0.453768283128738,0.395280620226026,0.17091060046579057
-8.48617,-15.85643,38.8,Chickori,Very High,0.235965743660927,0.4165905059602472,0.18322047300979893
-8.61249,-17.33305,2.13333333333333,Fallow,Low,0.224796876311302,0.32708023337311465,0.13425918297876513
-11.22089,-14.34349,1.2,Fallow,Low,0.404370099306107,0.7681768860573935,0.4872367077363183
-8.38857,-17.5427,8.8,Chickori,Medium,0.293529838323593,0.30154343486973473,0.1215029996859606
-3.38915,-15.48436,8.9,Chickori,Medium,0.316754579544067,0.1676561050567623,0.06172754432531227
-9.26836,-18.11013,24.1,Fallow,High,0.200000002980232,0.3197829957383396,0.1305638656774648
-3.07449,-16.79861,9.26666666666667,Fallow,Medium,0.381209790706635,0.1187737661838338,0.042421693321397044
-5.55774,-17.40624,2.1,Fallow,Low,0.267928868532181,0.1764636009715573,0.06533561749099592
-10.99969,-18.66422,1.4,Fallow,Low,0.36392742395401,0.39582042263284417,0.17121704603312377
-7.83008,-20.46705,21.9,Fallow,High,0.490454256534576,0.14967799507666393,0.05448826757933699
-8.94983,-16.61918,2.3,Fallow,Low,0.202328965067863,0.3954859377869349,0.1710271268869125
-7.98047,-17.05651,20.3666666666667,Fallow,High,0.210589647293091,0.30602704362702543,0.12370749135557803
-10.70448,-17.57721,11.5,Tobacco,Medium,0.365774005651474,0.4532228863674628,0.20545986574769728
-9.18284,-17.43577,34.3,Fallow,Very High,0.259305983781815,0.3563827436355702,0.14952265500273854
-7.3383,-16.16442,11.2,Tobacco,Medium,0.284482747316361,0.32071827184073987,0.13103520727078224
-9.30088,-16.1324,11.4,Tobacco,Medium,0.207385420799255,0.45633926205181813,0.20741874394533558
-11.05178,-16.86996,37.0,Fallow,Very High,0.111555777490139,0.5365215774302802,0.2619280441381963
-8.45938,-18.95792,12.6,Tobacco,Medium,0.205693945288658,0.23217009594660182,0.08915506069460098
-8.7945,-17.23768,10.2,Tobacco,Medium,0.21875,0.3442413770139707,0.14311396035397103
-6.65707,-18.97401,9.8,Tobacco,Medium,0.21259842813015,0.1600764703198822,0.05865512977399354
-8.25676,-18.40174,36.6,Tobacco,Very High,0.278629392385483,0.24900867992225895,0.09671681806138328
-7.04517,-16.6443,30.9,Tobacco,High,0.288804084062576,0.2769578957117963,0.10966978700339085
-4.40336,-15.24683,27.1,Tobacco,High,0.259259253740311,0.21667102531031643,0.08234798941023405
-10.16801,-18.55963,22.7,Mustard,High,0.432423532009125,0.3475020890855016,0.14482315352088265
-3.73192,-17.97693,31.5666666666667,Tobacco,Very High,0.264038234949112,0.10615756594119499,0.037626948587425886
-8.70563,-18.29034,11.1,Tobacco,Medium,0.224899604916573,0.27772900128375744,0.11003453183657161
-9.0146,-14.65495,10.7,Tobacco,Medium,0.260413140058517,0.5512168348763555,0.2728757862045257
-6.72818,-16.01029,10.5,Tobacco,Medium,0.255871444940567,0.2943049830263037,0.1179747321518212
-11.73583,-17.92443,9.0,Tobacco,Medium,0.189285710453987,0.5064664428836911,0.2405137999939489
-11.23729,-18.85378,9.3,Tobacco,Medium,0.246066704392433,0.39916432051546175,0.17312149746508035
-7.49536,-14.72904,11.3,Tobacco,Medium,0.229885056614876,0.4264604709136165,0.18907408179562937
-8.04454,-13.91522,21.5,Tobacco,High,0.307322919368744,0.5322147979576587,0.25878076954053564
-8.56925,-15.41372,25.1,Tobacco,High,0.204052105545998,0.4553586448087278,0.20680117404898907
-9.76795,-18.44851,17.4,Tobacco,High,0.176036104559898,0.32951531818892854,0.13550146790361642
-6.57851,-13.85697,32.0666666666667,Fallow,Very High,0.168741956353188,0.42320861809217397,0.18713455983300775
-8.70472,-20.81596,36.8,Fallow,Very High,0.193203270435333,0.1670975883979787,0.06150012521427163
-8.11419,-14.42772,39.0,Fallow,Very High,0.23608335852623,0.4965136449203969,0.2336936974811596
-11.08406,-19.12764,50.0,Fallow,Very High,0.30459126830101,0.3700896682424648,0.1569068847681314
-5.86731,-15.29115,9.4,Fallow,Medium,0.174231335520744,0.2864472288493658,0.11418682567545299
-6.03947,-15.36209,35.6666666666667,Fallow,Very High,0.295751184225082,0.2920420797272632,0.11687940713645537
-5.17759,-12.66822,25.1,Fallow,High,0.316636860370636,0.4080120279000989,0.17821202292375496
-7.4351,-15.94924,15.0,Fallow,Medium,0.244399860501289,0.339790022099164,0.14079460054909293
-8.12506,-16.86434,13.3,Fallow,Medium,0.300509333610535,0.3259452084676789,0.1336817123909295
-8.81952,-15.88563,14.2,Fallow,Medium,0.187480822205544,0.438764257757164,0.19651196574590443
-7.89393,-12.7493,14.3333333333333,Fallow,Medium,0.172156617045403,0.6177423733759234,0.32693619210688607
-4.23258,-17.76399,43.5,Fallow,Very High,0.226247429847717,0.12378381818356074,0.04434646433308984
-7.09405,-17.94833,44.2,Fallow,Very High,0.240475222468376,0.21619980368986597,0.08214327236962256
-9.12453,-18.7345,14.5,Tobacco,Medium,0.309207022190094,0.2763793504713295,0.10939639230810579
-6.37891,-17.56174,26.4,Tobacco,High,0.242620587348938,0.202289522672554,0.07615825770382932
-7.72919,-19.17009,16.0,Tobacco,Medium,0.313564658164978,0.19191067992809047,0.07176455562641272
-5.02662,-14.46858,46.4,Fallow,Very High,0.226890757679939,0.28545458793039136,0.1137113982869244
-12.62717,-20.14777,2.5,Fallow,Low,0.151813149452209,0.4058938217869619,0.1769864425619506
-7.57804,-19.14762,37.2,Tobacco,Very High,0.333143681287766,0.1869108309618953,0.0696693887125215
-6.77106,-13.07721,38.3,Tobacco,Very High,0.24172742664814,0.49709887319731255,0.23409115260743532
-6.65133,-12.07113,36.5666666666667,Tobacco,Very High,0.281241178512573,0.5696565152960538,0.28709127894003234
-5.82287,-14.30649,8.5,Mustard,Medium,0.786278605461121,0.3416994092847936,0.14178751792681316
-6.14798,-13.27,35.9,Chickori,Very High,0.459177017211914,0.43463554818978173,0.19399833384169804
-6.14368,-12.36393,25.1,Chickori,High,0.712014138698578,0.5039358245018994,0.23876738334027073
-8.14496,-11.83545,12.6,Lemon,Medium,0.470814824104309,0.7190666927807292,0.42751464837642056
-9.10682,-11.61773,23.6333333333333,Chickori,High,0.653745532035828,0.8197952450515607,0.5609304290237691
-4.55952,-17.20658,36.3,Wheat,Very High,0.542323768138886,0.14936028689650319,0.05436182147533406
-2.34621,-13.53474,32.6,Wheat,Very High,0.547156453132629,0.20205514518217277,0.07605836757447099
-2.52711,-13.32216,30.6,Wheat,High,0.59594202041626,0.21879243905222762,0.08327123389749615
-9.45965,-17.13696,29.8,Wheat,High,0.560779809951782,0.394933959461052,0.17071394559072475
-3.66157,-16.58692,36.7,Wheat,Very High,0.62145870923996,0.14083487864740443,0.050987650472767966
-8.98383,-14.1861,53.6,Wheat,Very High,0.540380835533142,0.5880512986779972,0.30183736439082914
-3.95837,-14.78166,44.9,Wheat,Very High,0.509745121002197,0.21755303358280692,0.08273151932267747
-8.66889,-16.98748,35.1,Wheat,Very High,0.49185186624527,0.3521584543570419,0.14727905876368316
-7.2024,-14.45343,9.6,Wheat,Medium,0.448105424642563,0.425198718869356,0.18832024044428752
-7.18908,-15.74454,43.7666666666667,Wheat,Very High,0.430618405342102,0.33721735400260255,0.13946139338230512
-9.04196,-19.53871,14.0,Fallow,Medium,0.264111489057541,0.2322528957733785,0.08919181466174445
-9.02207,-18.78126,8.2,Fallow,Medium,0.254491031169891,0.26851276574205996,0.10570146339875591
-8.68461,-20.34576,18.1,Fallow,High,0.353579163551331,0.18342262519581737,0.0682158036627402
-7.76322,-17.16619,26.0,Fallow,High,0.334801763296127,0.28759387474968534,0.1147368704657381
