HH-pol,HV-pol,cross_pol_ratio,month_sin,month_cos,crop_encoded,SM1 (%),Crop Name,label
-5.17544,-13.14677,7.97133,-1.0,-1.8369701987210297e-16,11,29.8,Jowar,High
-7.81748,-12.70248,4.885,-1.0,-1.8369701987210297e-16,11,29.4,Jowar,High
-8.20132,-11.33044,3.1291199999999986,-1.0,-1.8369701987210297e-16,5,32.2,Fallow,High
-6.81515,-14.83563,8.02048,-1.0,-1.8369701987210297e-16,5,36.8,Fallow,High
-7.53377,-11.8508,4.31703,-1.0,-1.8369701987210297e-16,18,41.1,Paddy,Very High
-7.23958,-12.56512,5.32554,-1.0,-1.8369701987210297e-16,5,30.9666666666667,Fallow,High
-8.14768,-15.77665,7.628970000000001,-1.0,-1.8369701987210297e-16,19,36.1,Perl Millet,High
-8.23199,-13.13017,4.89818,-1.0,-1.8369701987210297e-16,19,35.5,Perl Millet,High
-8.43148,-13.11874,4.68726,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-6.11649,-16.90045,10.78396,-1.0,-1.8369701987210297e-16,19,35.9,Perl Millet,High
-9.42138,-17.96617,8.544790000000003,-1.0,-1.8369701987210297e-16,19,34.4333333333333,Perl Millet,High
-5.36583,-13.46388,8.09805,-1.0,-1.8369701987210297e-16,5,29.3,Fallow,High
-5.68236,-11.82191,6.139550000000001,-1.0,-1.8369701987210297e-16,19,35.7,Perl Millet,High
-7.58366,-15.71152,8.12786,-1.0,-1.8369701987210297e-16,18,39.1,Paddy,High
-2.94859,-13.97028,11.021690000000001,-1.0,-1.8369701987210297e-16,11,28.1,Jowar,High
-1.43595,-13.23508,11.79913,-1.0,-1.8369701987210297e-16,19,36.5,Perl Millet,High
-5.49269,-14.88128,9.38859,-1.0,-1.8369701987210297e-16,5,26.0,Fallow,High
-4.19633,-13.65325,9.45692,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-4.70233,-11.76186,7.0595300000000005,-1.0,-1.8369701987210297e-16,5,23.8,Fallow,Medium
-4.99361,-9.55766,4.56405,-1.0,-1.8369701987210297e-16,5,26.5,Fallow,High
-3.81434,-8.98321,5.16887,-1.0,-1.8369701987210297e-16,5,32.9666666666667,Fallow,High
-10.1728,-14.82236,4.649559999999999,-1.0,-1.8369701987210297e-16,18,48.7,Paddy,Very High
-9.50731,-14.07459,4.56728,-1.0,-1.8369701987210297e-16,18,43.5,Paddy,Very High
-8.31541,-14.23503,5.91962,-1.0,-1.8369701987210297e-16,18,43.0,Paddy,Very High
-8.77887,-15.80917,7.0303,-1.0,-1.8369701987210297e-16,18,43.9,Paddy,Very High
-8.26804,-16.34328,8.07524,-1.0,-1.8369701987210297e-16,18,45.9333333333333,Paddy,Very High
-8.25896,-15.51185,7.252890000000001,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-4.07168,-13.62378,9.5521,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-3.24645,-16.70486,13.45841,-1.0,-1.8369701987210297e-16,19,50.0,Perl Millet,Very High
-6.0956,-14.8831,8.787500000000001,-1.0,-1.8369701987210297e-16,19,50.0,Perl Millet,Very High
-7.57461,-16.45597,8.88136,-1.0,-1.8369701987210297e-16,19,50.0,Perl Millet,Very High
-10.36355,-15.29136,4.927809999999999,-1.0,-1.8369701987210297e-16,18,26.2,Paddy,High
-8.44209,-14.3791,5.937009999999999,-1.0,-1.8369701987210297e-16,5,13.4,Fallow,Medium
-5.87107,-15.78801,9.91694,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-7.77546,-12.98961,5.214150000000001,-1.0,-1.8369701987210297e-16,18,37.5,Paddy,High
-7.12148,-10.30859,3.1871100000000006,-1.0,-1.8369701987210297e-16,18,35.4333333333333,Paddy,High
-7.23443,-12.65618,5.421750000000001,-1.0,-1.8369701987210297e-16,5,24.5,Fallow,High
-7.72299,-13.91962,6.19663,-1.0,-1.8369701987210297e-16,18,48.8,Paddy,Very High
-6.89739,-12.67178,5.77439,-1.0,-1.8369701987210297e-16,18,43.7,Paddy,Very High
-4.56618,-11.84326,7.277080000000001,-1.0,-1.8369701987210297e-16,5,19.9,Fallow,Medium
-6.09577,-12.73796,6.642189999999999,-1.0,-1.8369701987210297e-16,5,26.8666666666667,Fallow,High
-7.69476,-15.0524,7.357640000000001,-1.0,-1.8369701987210297e-16,18,40.0,Paddy,High
-5.04545,-15.27458,10.229130000000001,-1.0,-1.8369701987210297e-16,18,29.1,Paddy,High
-5.76332,-16.14313,10.379809999999999,-1.0,-1.8369701987210297e-16,18,43.7,Paddy,Very High
-8.85327,-14.98321,6.1299399999999995,-1.0,-1.8369701987210297e-16,18,30.3,Paddy,High
-7.76935,-16.99055,9.2212,-1.0,-1.8369701987210297e-16,18,43.1,Paddy,Very High
-6.04081,-11.59471,5.5539,-1.0,-1.8369701987210297e-16,18,47.4,Paddy,Very High
-7.12837,-14.80381,7.67544,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-4.52744,-13.2964,8.76896,-1.0,-1.8369701987210297e-16,5,28.7,Fallow,High
-8.73387,-13.20201,4.46814,-1.0,-1.8369701987210297e-16,18,46.0,Paddy,Very High
-4.37301,-14.05658,9.68357,-1.0,-1.8369701987210297e-16,5,28.8333333333333,Fallow,High
-9.67993,-17.06888,7.3889499999999995,-1.0,-1.8369701987210297e-16,5,8.6,Fallow,Low
-6.8702,-16.07295,9.202749999999998,-1.0,-1.8369701987210297e-16,18,31.6,Paddy,High
-9.79337,-13.75319,3.9598200000000006,-1.0,-1.8369701987210297e-16,18,13.7,Paddy,Medium
-7.31254,-14.62754,7.3149999999999995,-1.0,-1.8369701987210297e-16,13,29.2,Lemon,High
-7.58662,-14.73556,7.14894,-1.0,-1.8369701987210297e-16,18,8.93333333333333,Paddy,Low
-7.78498,-13.26301,5.4780299999999995,-1.0,-1.8369701987210297e-16,18,37.4,Paddy,High
-9.07334,-14.50024,5.4269,-1.0,-1.8369701987210297e-16,18,40.9,Paddy,Very High
-9.23549,-16.15772,6.922230000000001,-1.0,-1.8369701987210297e-16,18,24.7,Paddy,High
-9.41912,-14.03018,4.61106,-1.0,-1.8369701987210297e-16,18,29.4,Paddy,High
-7.69788,-13.62584,5.927960000000001,-1.0,-1.8369701987210297e-16,18,38.3666666666667,Paddy,High
-4.22983,-14.17036,9.94053,-1.0,-1.8369701987210297e-16,18,36.6,Paddy,High
-9.40017,-13.39128,3.991110000000001,-1.0,-1.8369701987210297e-16,18,35.2,Paddy,High
-5.8318,-15.231,9.3992,-1.0,-1.8369701987210297e-16,18,35.9,Paddy,High
-6.41246,-11.81783,5.4053700000000005,-1.0,-1.8369701987210297e-16,18,40.8,Paddy,High
-6.39611,-13.92856,7.532449999999999,-1.0,-1.8369701987210297e-16,18,44.3333333333333,Paddy,Very High
-7.62499,-17.3326,9.707609999999999,-1.0,-1.8369701987210297e-16,18,26.6,Paddy,High
-9.90959,-18.79653,8.886940000000001,-1.0,-1.8369701987210297e-16,18,21.3,Paddy,Medium
-10.23597,-17.30018,7.064210000000001,-1.0,-1.8369701987210297e-16,18,38.2,Paddy,High
-10.87947,-16.49611,5.616640000000002,-1.0,-1.8369701987210297e-16,5,19.7,Fallow,Medium
-10.36803,-18.50712,8.139090000000001,-1.0,-1.8369701987210297e-16,18,20.1333333333333,Paddy,Medium
-7.69793,-17.60595,9.90802,-1.0,-1.8369701987210297e-16,18,30.6,Paddy,High
-8.81273,-17.85205,9.039319999999998,-1.0,-1.8369701987210297e-16,18,30.4,Paddy,High
-9.02416,-15.41681,6.39265,-1.0,-1.8369701987210297e-16,18,24.8,Paddy,High
-6.71782,-17.32557,10.60775,-1.0,-1.8369701987210297e-16,18,34.9,Paddy,High
-6.23676,-18.16079,11.924029999999998,-1.0,-1.8369701987210297e-16,18,33.0333333333333,Paddy,High
-7.473,-13.92515,6.4521500000000005,-1.0,-1.8369701987210297e-16,18,30.3,Paddy,High
-5.13573,-15.53998,10.404250000000001,-1.0,-1.8369701987210297e-16,18,31.0,Paddy,High
-10.0797,-11.75667,1.676969999999999,-1.0,-1.8369701987210297e-16,18,22.4,Paddy,Medium
-8.12062,-14.28938,6.168759999999999,-1.0,-1.8369701987210297e-16,18,29.8,Paddy,High
-8.9432,-17.14628,8.203080000000002,-1.0,-1.8369701987210297e-16,18,24.5,Paddy,High
-7.58157,-12.42122,4.83965,-1.0,-1.8369701987210297e-16,18,52.4,Paddy,Very High
-8.01205,-13.44829,5.43624,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-5.95296,-15.15676,9.203800000000001,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-9.17134,-15.60565,6.43431,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-10.9238,-14.99635,4.07255,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-7.69929,-13.02082,5.32153,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-9.1117,-16.77862,7.666919999999999,-1.0,-1.8369701987210297e-16,18,52.7,Paddy,Very High
-6.35071,-12.19522,5.8445100000000005,-1.0,-1.8369701987210297e-16,18,27.9,Paddy,High
-9.28166,-17.65554,8.373879999999998,-1.0,-1.8369701987210297e-16,18,31.8,Paddy,High
-4.76673,-15.52828,10.76155,-1.0,-1.8369701987210297e-16,5,28.2,Fallow,High
-7.87006,-15.14446,7.274400000000001,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-11.05152,-16.3981,5.346579999999999,-1.0,-1.8369701987210297e-16,18,14.1,Paddy,Medium
-10.92141,-17.05293,6.13152,-1.0,-1.8369701987210297e-16,18,23.0,Paddy,Medium
-4.21314,-15.7392,11.526060000000001,-1.0,-1.8369701987210297e-16,18,44.4,Paddy,Very High
-6.47818,-13.12915,6.650969999999999,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-6.14736,-14.43242,8.285060000000001,-1.0,-1.8369701987210297e-16,18,39.0666666666667,Paddy,High
-3.62777,-13.21088,9.58311,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-4.0697,-15.21458,11.14488,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-6.7287,-14.78814,8.05944,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-4.56948,-14.55198,9.9825,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-4.80457,-13.92447,9.1199,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-5.82408,-14.0258,8.20172,-1.0,-1.8369701987210297e-16,18,50.2,Paddy,Very High
-5.21816,-15.5259,10.307739999999999,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-5.90603,-10.93259,5.026559999999999,-1.0,-1.8369701987210297e-16,18,34.2,Paddy,High
-6.46341,-18.11471,11.651299999999999,-1.0,-1.8369701987210297e-16,5,31.3,Fallow,High
-5.34019,-14.61141,9.27122,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-9.47756,-12.58843,3.1108700000000002,-1.0,-1.8369701987210297e-16,5,16.2,Fallow,Medium
-7.00555,-15.2191,8.213549999999998,-1.0,-1.8369701987210297e-16,5,12.9,Fallow,Medium
-6.14996,-14.44698,8.29702,-1.0,-1.8369701987210297e-16,19,15.6,Perl Millet,Medium
-8.43812,-17.32951,8.89139,-1.0,-1.8369701987210297e-16,19,12.7,Perl Millet,Medium
-10.12827,-18.05722,7.92895,-1.0,-1.8369701987210297e-16,19,12.6,Perl Millet,Medium
-5.08836,-12.31809,7.22973,-1.0,-1.8369701987210297e-16,19,8.8,Perl Millet,Low
-6.68482,-15.1893,8.50448,-1.0,-1.8369701987210297e-16,19,8.8,Perl Millet,Low
-11.915,-16.77444,4.859439999999999,-1.0,-1.8369701987210297e-16,5,9.6,Fallow,Low
-11.91964,-16.85568,4.93604,-1.0,-1.8369701987210297e-16,19,27.6,Perl Millet,High
-7.88292,-15.42486,7.54194,-1.0,-1.8369701987210297e-16,19,6.76666666666667,Perl Millet,Low
-6.87637,-16.65811,9.781740000000001,-1.0,-1.8369701987210297e-16,5,8.8,Fallow,Low
-9.17609,-11.99697,2.820879999999999,-1.0,-1.8369701987210297e-16,11,8.4,Jowar,Low
-8.14816,-14.95836,6.8102,-1.0,-1.8369701987210297e-16,5,8.0,Fallow,Low
-5.66477,-15.13717,9.4724,-1.0,-1.8369701987210297e-16,18,28.3,Paddy,High
-8.43595,-16.21147,7.775519999999998,-1.0,-1.8369701987210297e-16,5,8.0,Fallow,Low
-8.72562,-14.55278,5.827160000000001,-1.0,-1.8369701987210297e-16,18,41.8,Paddy,Very High
-7.86327,-16.91076,9.04749,-1.0,-1.8369701987210297e-16,5,31.0,Fallow,High
-6.91781,-15.05523,8.137419999999999,-1.0,-1.8369701987210297e-16,5,34.1,Fallow,High
-4.07846,-14.83412,10.75566,-1.0,-1.8369701987210297e-16,18,41.6,Paddy,Very High
-8.59369,-14.49742,5.9037299999999995,-1.0,-1.8369701987210297e-16,11,14.2,Jowar,Medium
-9.07801,-14.3956,5.317589999999999,-1.0,-1.8369701987210297e-16,5,37.2,Fallow,High
-12.36725,-16.46464,4.097389999999999,-1.0,-1.8369701987210297e-16,5,13.8,Fallow,Medium
-9.49287,-19.4676,9.974730000000001,-1.0,-1.8369701987210297e-16,18,26.1,Paddy,High
-10.57321,-19.14912,8.57591,-1.0,-1.8369701987210297e-16,5,11.9,Fallow,Medium
-7.49887,-15.38953,7.8906600000000005,-1.0,-1.8369701987210297e-16,5,14.9,Fallow,Medium
-9.96286,-16.12926,6.166399999999999,-1.0,-1.8369701987210297e-16,5,13.8333333333333,Fallow,Medium
-8.98184,-16.02619,7.04435,-1.0,-1.8369701987210297e-16,18,25.6,Paddy,High
-10.29964,-15.98919,5.6895500000000006,-1.0,-1.8369701987210297e-16,18,21.7,Paddy,Medium
-8.37857,-16.84818,8.46961,-1.0,-1.8369701987210297e-16,18,29.9,Paddy,High
-9.08714,-16.61518,7.528039999999999,-1.0,-1.8369701987210297e-16,18,40.2,Paddy,High
-8.37454,-13.84557,5.471030000000001,-1.0,-1.8369701987210297e-16,18,35.9666666666667,Paddy,High
-7.08157,-15.75737,8.675799999999999,-1.0,-1.8369701987210297e-16,18,14.0,Paddy,Medium
-8.60075,-15.75984,7.159090000000001,-1.0,-1.8369701987210297e-16,5,16.0,Fallow,Medium
-6.13209,-13.5268,7.39471,-1.0,-1.8369701987210297e-16,18,31.0,Paddy,High
-10.67223,-15.55887,4.88664,-1.0,-1.8369701987210297e-16,18,36.4,Paddy,High
-9.86522,-15.08194,5.216719999999999,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-6.04073,-12.52337,6.48264,-1.0,-1.8369701987210297e-16,5,11.4,Fallow,Medium
-8.28367,-13.97348,5.68981,-1.0,-1.8369701987210297e-16,18,38.6,Paddy,High
-11.33464,-17.242,5.907360000000001,-1.0,-1.8369701987210297e-16,18,50.0,Paddy,Very High
-10.73824,-16.65344,5.9152000000000005,-1.0,-1.8369701987210297e-16,5,8.5,Fallow,Low
-8.06631,-14.8909,6.824590000000001,-1.0,-1.8369701987210297e-16,5,10.1666666666667,Fallow,Medium
-6.80049,-13.25469,6.4542,-1.0,-1.8369701987210297e-16,18,48.1,Paddy,Very High
-5.82878,-14.65034,8.82156,-1.0,-1.8369701987210297e-16,18,21.5,Paddy,Medium
-9.37152,-15.99012,6.618599999999999,-1.0,-1.8369701987210297e-16,18,20.7,Paddy,Medium
-10.00388,-11.25435,1.25047,-1.0,-1.8369701987210297e-16,18,19.3,Paddy,Medium
-9.00572,-14.08299,5.07727,-1.0,-1.8369701987210297e-16,18,20.1,Paddy,Medium
-10.23989,-12.9441,2.70421,-1.0,-1.8369701987210297e-16,18,41.8,Paddy,Very High
-8.30494,-16.09564,7.790699999999999,-1.0,-1.8369701987210297e-16,18,43.4,Paddy,Very High
-6.76528,-14.11871,7.35343,-1.0,-1.8369701987210297e-16,18,30.6,Paddy,High
-6.64412,-13.80327,7.1591499999999995,-1.0,-1.8369701987210297e-16,18,16.6,Paddy,Medium
-7.14885,-12.24361,5.09476,-1.0,-1.8369701987210297e-16,18,18.6,Paddy,Medium
-7.2251,-15.31476,8.089659999999999,-0.8660254037844386,0.5000000000000001,5,15.4,Fallow,Medium
-7.12465,-15.65603,8.531379999999999,-0.8660254037844386,0.5000000000000001,18,11.0,Paddy,Medium
-9.24639,-15.80069,6.5543,-0.8660254037844386,0.5000000000000001,18,13.1,Paddy,Medium
-8.71673,-17.20822,8.49149,-0.8660254037844386,0.5000000000000001,13,20.8,Lemon,Medium
-7.06178,-17.07947,10.017690000000002,-0.8660254037844386,0.5000000000000001,18,12.2,Paddy,Medium
-7.43414,-14.51735,7.08321,-0.8660254037844386,0.5000000000000001,18,17.9,Paddy,Medium
-7.12501,-16.43618,9.31117,-0.8660254037844386,0.5000000000000001,18,10.7,Paddy,Medium
-7.91534,-17.33915,9.42381,-0.8660254037844386,0.5000000000000001,18,23.6,Paddy,Medium
-9.74557,-14.95861,5.2130399999999995,-0.8660254037844386,0.5000000000000001,18,27.0,Paddy,High
-7.58933,-15.34737,7.758039999999999,-0.8660254037844386,0.5000000000000001,18,21.1666666666667,Paddy,Medium
-7.60925,-13.21455,5.605299999999999,-0.8660254037844386,0.5000000000000001,18,21.2,Paddy,Medium
-4.60224,-16.31329,11.711049999999998,-0.8660254037844386,0.5000000000000001,18,19.9,Paddy,Medium
-7.84144,-15.75865,7.917209999999999,-0.8660254037844386,0.5000000000000001,18,16.2,Paddy,Medium
-8.24454,-13.49637,5.25183,-0.8660254037844386,0.5000000000000001,18,18.3,Paddy,Medium
-6.73637,-15.9156,9.17923,-0.8660254037844386,0.5000000000000001,18,18.4,Paddy,Medium
-8.51199,-12.73815,4.226159999999998,-0.8660254037844386,0.5000000000000001,18,40.2,Paddy,High
-5.5378,-15.22541,9.68761,-0.8660254037844386,0.5000000000000001,18,21.2,Paddy,Medium
-13.24095,-17.84823,4.607280000000001,-0.8660254037844386,0.5000000000000001,18,50.0,Paddy,Very High
-9.87248,-13.04388,3.1714,-0.8660254037844386,0.5000000000000001,5,21.8,Fallow,Medium
-9.73063,-15.76775,6.03712,-0.8660254037844386,0.5000000000000001,18,50.0,Paddy,Very High
-8.20933,-15.29454,7.08521,-0.8660254037844386,0.5000000000000001,18,20.4,Paddy,Medium
-8.41655,-15.6332,7.21665,-0.8660254037844386,0.5000000000000001,18,25.6,Paddy,High
-6.41996,-15.99634,9.57638,-0.8660254037844386,0.5000000000000001,18,36.7,Paddy,High
-6.15002,-17.00401,10.853990000000001,-0.8660254037844386,0.5000000000000001,18,19.6,Paddy,Medium
-7.99491,-15.89964,7.90473,-0.8660254037844386,0.5000000000000001,18,26.3666666666667,Paddy,High
-8.20146,-12.45911,4.25765,-0.8660254037844386,0.5000000000000001,18,26.0,Paddy,High
-6.83616,-13.64874,6.8125800000000005,-0.8660254037844386,0.5000000000000001,18,28.5,Paddy,High
-6.95836,-12.55582,5.597460000000001,-0.8660254037844386,0.5000000000000001,18,18.8,Paddy,Medium
-6.25622,-14.0647,7.80848,-0.8660254037844386,0.5000000000000001,18,30.2,Paddy,High
-8.49191,-13.48937,4.9974599999999985,-0.8660254037844386,0.5000000000000001,18,22.1333333333333,Paddy,Medium
-7.24857,-16.74232,9.493749999999999,-0.8660254037844386,0.5000000000000001,18,50.0,Paddy,Very High
-8.53103,-16.33715,7.806120000000002,-0.8660254037844386,0.5000000000000001,18,50.0,Paddy,Very High
-8.19666,-14.87923,6.68257,-0.8660254037844386,0.5000000000000001,18,31.2,Paddy,High
-7.93737,-13.68591,5.74854,-0.8660254037844386,0.5000000000000001,18,35.2,Paddy,High
-7.63989,-13.77787,6.13798,-0.8660254037844386,0.5000000000000001,18,34.0,Paddy,High
-9.44499,-14.23499,4.789999999999999,-0.8660254037844386,0.5000000000000001,5,45.5,Fallow,Very High
-8.64383,-14.54826,5.904430000000001,-0.8660254037844386,0.5000000000000001,18,40.4666666666667,Paddy,High
-7.67486,-15.75328,8.078420000000001,-0.8660254037844386,0.5000000000000001,18,20.9,Paddy,Medium
-9.9049,-16.3609,6.456000000000001,-0.8660254037844386,0.5000000000000001,18,22.0,Paddy,Medium
-8.84512,-14.79299,5.94787,-0.8660254037844386,0.5000000000000001,18,32.6,Paddy,High
-6.03389,-14.73619,8.702300000000001,-0.8660254037844386,0.5000000000000001,18,32.2,Paddy,High
-5.68191,-14.90392,9.22201,-0.8660254037844386,0.5000000000000001,18,33.6666666666667,Paddy,High
-7.48392,-16.85425,9.37033,-0.8660254037844386,0.5000000000000001,18,20.9,Paddy,Medium
-9.7351,-13.27157,3.5364700000000013,-0.8660254037844386,0.5000000000000001,18,41.4,Paddy,Very High
-7.61772,-15.61088,7.99316,-0.8660254037844386,0.5000000000000001,5,18.8,Fallow,Medium
-8.64384,-17.00718,8.36334,-0.8660254037844386,0.5000000000000001,5,15.7,Fallow,Medium
-9.30894,-11.26946,1.9605200000000007,-0.8660254037844386,0.5000000000000001,18,28.7333333333333,Paddy,High
-6.30962,-12.52007,6.210450000000001,-0.8660254037844386,0.5000000000000001,5,14.6,Fallow,Medium
-8.87362,-14.19927,5.3256499999999996,-0.8660254037844386,0.5000000000000001,5,13.0,Fallow,Medium
-4.45889,-17.19832,12.739429999999999,-0.8660254037844386,0.5000000000000001,5,12.7,Fallow,Medium
-8.40071,-15.40947,7.0087600000000005,-0.8660254037844386,0.5000000000000001,5,10.9,Fallow,Medium
-9.1015,-18.86874,9.76724,-0.8660254037844386,0.5000000000000001,5,11.5666666666667,Fallow,Medium
-7.46604,-15.82094,8.3549,-0.8660254037844386,0.5000000000000001,19,10.3,Perl Millet,Medium
-9.71529,-14.22727,4.511980000000001,-0.8660254037844386,0.5000000000000001,19,14.0,Perl Millet,Medium
-9.29936,-19.79051,10.491150000000001,-0.8660254037844386,0.5000000000000001,5,8.5,Fallow,Low
-8.05099,-18.98089,10.929899999999998,-0.8660254037844386,0.5000000000000001,5,30.2,Fallow,High
-8.33263,-16.0843,7.751669999999999,-0.8660254037844386,0.5000000000000001,19,12.4,Perl Millet,Medium
-8.21032,-13.62383,5.4135100000000005,-0.8660254037844386,0.5000000000000001,5,14.6,Fallow,Medium
-9.57109,-16.05677,6.48568,-0.8660254037844386,0.5000000000000001,5,11.5,Fallow,Medium
-9.71196,-17.21481,7.5028500000000005,-0.8660254037844386,0.5000000000000001,5,16.0,Fallow,Medium
-8.93207,-17.06045,8.12838,-0.8660254037844386,0.5000000000000001,18,26.5,Paddy,High
-9.18264,-16.77452,7.59188,-0.8660254037844386,0.5000000000000001,5,17.7,Fallow,Medium
-6.90067,-13.92013,7.0194600000000005,-0.8660254037844386,0.5000000000000001,19,16.6,Perl Millet,Medium
-7.5311,-14.50716,6.97606,-0.8660254037844386,0.5000000000000001,19,13.3,Perl Millet,Medium
-9.65503,-11.20537,1.5503400000000003,-0.8660254037844386,0.5000000000000001,18,23.8,Paddy,Medium
-4.11814,-13.13486,9.01672,-0.8660254037844386,0.5000000000000001,19,17.6,Perl Millet,Medium
-5.96607,-13.69468,7.72861,-0.8660254037844386,0.5000000000000001,19,17.3333333333333,Perl Millet,Medium
-8.15871,-13.85074,5.692030000000001,-0.8660254037844386,0.5000000000000001,5,30.3,Fallow,High
-8.2963,-13.21562,4.919319999999999,-0.8660254037844386,0.5000000000000001,5,25.0,Fallow,High
-7.43818,-13.2136,5.7754199999999996,-0.8660254037844386,0.5000000000000001,18,30.4,Paddy,High
-7.15401,-17.84544,10.69143,-0.8660254037844386,0.5000000000000001,5,9.3,Fallow,Low
-7.52601,-14.1695,6.643489999999999,-0.8660254037844386,0.5000000000000001,5,26.0666666666667,Fallow,High
-9.98098,-13.25767,3.2766899999999985,-0.8660254037844386,0.5000000000000001,5,11.6,Fallow,Medium
-13.7665,-19.1326,5.366099999999999,-0.8660254037844386,0.5000000000000001,5,7.3,Fallow,Low
-8.87266,-17.74279,8.87013,-0.8660254037844386,0.5000000000000001,5,6.8,Fallow,Low
-8.47054,-17.15322,8.682680000000001,-0.8660254037844386,0.5000000000000001,5,25.5,Fallow,High
-9.31764,-17.49725,8.17961,-0.8660254037844386,0.5000000000000001,5,6.6,Fallow,Low
-7.1832,-16.18557,9.002369999999999,-0.8660254037844386,0.5000000000000001,5,19.0,Fallow,Medium
-5.32603,-13.44815,8.122119999999999,-0.8660254037844386,0.5000000000000001,5,19.5,Fallow,Medium
-9.00566,-16.14215,7.13649,-0.8660254037844386,0.5000000000000001,5,19.6,Fallow,Medium
-12.60974,-18.71686,6.10712,-0.8660254037844386,0.5000000000000001,5,23.7,Fallow,Medium
-8.42947,-17.05728,8.627809999999998,-0.8660254037844386,0.5000000000000001,5,18.8666666666667,Fallow,Medium
-6.69392,-13.59474,6.9008199999999995,-0.8660254037844386,0.5000000000000001,18,16.1,Paddy,Medium
-7.71952,-12.80422,5.084700000000001,-0.8660254037844386,0.5000000000000001,18,13.9,Paddy,Medium
-9.87678,-13.32553,3.4487500000000004,-0.8660254037844386,0.5000000000000001,18,14.7,Paddy,Medium
-7.00305,-12.89361,5.890560000000001,-0.8660254037844386,0.5000000000000001,18,15.0,Paddy,Medium
-8.26711,-14.99384,6.72673,-0.8660254037844386,0.5000000000000001,18,14.2,Paddy,Medium
-9.67182,-18.03304,8.36122,-0.8660254037844386,0.5000000000000001,5,8.4,Fallow,Low
-9.18882,-13.76375,4.57493,-0.8660254037844386,0.5000000000000001,5,7.5,Fallow,Low
-9.6165,-12.57734,2.9608399999999993,-0.8660254037844386,0.5000000000000001,5,11.3,Fallow,Medium
-9.92915,-13.20957,3.2804199999999994,-0.8660254037844386,0.5000000000000001,5,12.5,Fallow,Medium
-7.58066,-15.19447,7.613810000000001,-0.8660254037844386,0.5000000000000001,5,29.0,Fallow,High
-11.00889,-15.48443,4.4755400000000005,-0.8660254037844386,0.5000000000000001,5,12.6,Fallow,Medium
-8.03133,-18.86819,10.836859999999998,-0.8660254037844386,0.5000000000000001,5,20.3,Fallow,Medium
-9.89441,-17.8276,7.93319,-0.8660254037844386,0.5000000000000001,18,45.5,Paddy,Very High
-7.45865,-17.6693,10.210650000000001,-0.8660254037844386,0.5000000000000001,5,11.6,Fallow,Medium
-9.69651,-16.37356,6.677050000000001,-0.8660254037844386,0.5000000000000001,5,10.3333333333333,Fallow,Medium
-9.78835,-12.52098,2.7326300000000003,-0.8660254037844386,0.5000000000000001,18,16.0,Paddy,Medium
-9.1865,-14.86157,5.67507,-0.8660254037844386,0.5000000000000001,5,14.1,Fallow,Medium
-5.86429,-14.71178,8.84749,-0.8660254037844386,0.5000000000000001,18,22.4,Paddy,Medium
-6.89559,-14.96993,8.07434,-0.8660254037844386,0.5000000000000001,18,24.0,Paddy,Medium
-8.79231,-13.86891,5.076599999999999,-0.8660254037844386,0.5000000000000001,18,23.3,Paddy,Medium
-6.77242,-15.89802,9.1256,-0.8660254037844386,0.5000000000000001,18,12.9,Paddy,Medium
-7.6008,-13.91302,6.31222,-0.8660254037844386,0.5000000000000001,18,10.5,Paddy,Medium
-6.70097,-15.06266,8.36169,-0.8660254037844386,0.5000000000000001,5,12.6,Fallow,Medium
-8.81502,-16.6733,7.858280000000001,-0.8660254037844386,0.5000000000000001,5,10.0,Fallow,Medium
-8.46241,-15.24373,6.781319999999999,-0.8660254037844386,0.5000000000000001,5,13.5333333333333,Fallow,Medium
-9.47301,-15.62018,6.147169999999999,-0.8660254037844386,0.5000000000000001,18,25.0,Paddy,High
-10.09941,-15.9901,5.890689999999999,-0.8660254037844386,0.5000000000000001,5,14.7,Fallow,Medium
-6.97591,-15.35068,8.374770000000002,-0.8660254037844386,0.5000000000000001,5,13.4,Fallow,Medium
