VH-pol,VV-pol,cross_pol_ratio,month_sin,month_cos,crop_encoded,NDVI,SM1 (%),Crop Name,label
-17.0385,-9.2218,-7.816749999999999,-0.8660254037844384,-0.5000000000000004,11,0.8328296542167664,35.0,Paddy,High
-14.8569,-7.5307,-7.326169999999999,-0.8660254037844384,-0.5000000000000004,11,0.8512440323829651,36.0,Paddy,High
-16.1214,-9.2108,-6.9106200000000015,-0.8660254037844384,-0.5000000000000004,11,0.8691633939743042,12.666666666666666,Paddy,Medium
-17.3,-7.4131,-9.88692,-0.8660254037844384,-0.5000000000000004,11,0.5998745560646057,32.0,Paddy,High
-17.7667,-8.11,-9.65675,-0.8660254037844384,-0.5000000000000004,11,0.6290056109428406,33.0,Paddy,High
-17.3761,-8.7125,-8.6636,-0.8660254037844384,-0.5000000000000004,11,0.8031667470932007,35.0,Paddy,High
-14.4092,-9.0628,-5.346350000000001,-0.8660254037844384,-0.5000000000000004,11,0.7729274034500122,36.0,Paddy,High
-17.015,-8.5118,-8.50319,-0.8660254037844384,-0.5000000000000004,11,0.7242224812507629,12.666666666666666,Paddy,Medium
-16.6492,-9.1751,-7.474130000000001,-0.8660254037844384,-0.5000000000000004,11,0.5964981317520142,32.0,Paddy,High
-17.2146,-9.495,-7.71959,-0.8660254037844384,-0.5000000000000004,11,0.6171120405197144,33.0,Paddy,High
-16.0935,-8.7669,-7.326619999999998,-0.8660254037844384,-0.5000000000000004,11,0.7077298164367676,35.0,Paddy,High
-16.4544,-9.4943,-6.96011,-0.8660254037844384,-0.5000000000000004,11,0.7302036285400391,36.0,Paddy,High
-17.0443,-9.7785,-7.2657799999999995,-0.8660254037844384,-0.5000000000000004,11,0.6753941178321838,12.666666666666666,Paddy,Medium
-14.8987,-7.9392,-6.95953,-0.8660254037844384,-0.5000000000000004,11,0.6261801719665527,50.0,Paddy,Very High
-16.9577,-7.5138,-9.4439,-0.8660254037844384,-0.5000000000000004,11,0.5654929280281067,50.0,Paddy,Very High
-15.2061,-8.9678,-6.238289999999999,-0.8660254037844384,-0.5000000000000004,11,0.7807055711746216,50.0,Paddy,Very High
-15.0125,-10.042,-4.9704999999999995,-0.8660254037844384,-0.5000000000000004,2,0.5663741230964661,44.1,Fallow,Very High
-14.5215,-7.7763,-6.74517,-0.8660254037844384,-0.5000000000000004,11,0.5629506707191467,50.0,Paddy,Very High
-17.5798,-12.756,-4.8237999999999985,-0.8660254037844384,-0.5000000000000004,2,0.2401171326637268,22.7,Fallow,Medium
-17.0614,-11.4174,-5.643999999999998,-0.8660254037844384,-0.5000000000000004,2,0.3517455458641052,15.6,Fallow,Medium
-15.5431,-10.9321,-4.611000000000001,-0.8660254037844384,-0.5000000000000004,13,0.6780346632003784,22.9,Pearl Millet,Medium
-14.1713,-9.0317,-5.139610000000001,-0.8660254037844384,-0.5000000000000004,13,0.5978423953056335,16.5,Pearl Millet,Medium
-14.7304,-9.7301,-5.00028,-0.8660254037844384,-0.5000000000000004,13,0.6619240045547485,20.833333333333332,Pearl Millet,Medium
-15.9158,-10.5103,-5.4055,-0.8660254037844384,-0.5000000000000004,3,0.6296960115432739,19.0,Fodder,Medium
-14.9194,-9.7855,-5.133899999999999,-0.8660254037844384,-0.5000000000000004,3,0.6296960115432739,21.2,Fodder,Medium
-15.642,-8.642,-7.000029999999999,-0.8660254037844384,-0.5000000000000004,3,0.6296960115432739,25.4,Fodder,High
-16.337,-10.5992,-5.7378,-0.8660254037844384,-0.5000000000000004,2,0.6296960115432739,32.7,Fallow,High
-15.2677,-9.5108,-5.75686,-0.8660254037844384,-0.5000000000000004,3,0.6296960115432739,23.7,Fodder,Medium
-15.0869,-9.1278,-5.959149999999999,-0.8660254037844384,-0.5000000000000004,2,0.6296960115432739,26.1,Fallow,High
-15.3283,-9.6344,-5.69389,-0.8660254037844384,-0.5000000000000004,2,0.6296960115432739,19.9,Fallow,Medium
-15.3999,-9.7231,-5.67676,-0.8660254037844384,-0.5000000000000004,2,0.6296960115432739,25.2,Fallow,High
-14.5096,-10.8401,-3.669500000000001,-0.8660254037844384,-0.5000000000000004,11,0.6296960115432739,44.1,Paddy,Very High
-15.7,-11.2771,-4.4228999999999985,-0.8660254037844384,-0.5000000000000004,2,0.6296960115432739,25.333333333333332,Fallow,High
-14.0636,-10.1611,-3.9025,-0.8660254037844384,-0.5000000000000004,13,0.6296960115432739,32.7,Pearl Millet,High
-15.8521,-11.4005,-4.451600000000001,-0.8660254037844384,-0.5000000000000004,13,0.6296960115432739,15.6,Pearl Millet,Medium
-15.1359,-10.0858,-5.050099999999999,-0.8660254037844384,-0.5000000000000004,11,0.6296960115432739,48.6,Paddy,Very High
-16.6724,-9.9177,-6.754719999999999,-0.8660254037844384,-0.5000000000000004,13,0.6296960115432739,32.8,Pearl Millet,High
-14.9139,-10.6667,-4.247199999999999,-0.8660254037844384,-0.5000000000000004,13,0.6296960115432739,37.333333333333336,Pearl Millet,High
-12.4713,-6.3941,-6.0771999999999995,-0.8660254037844384,-0.5000000000000004,2,0.5503592491149902,32.2,Fallow,High
-15.4057,-10.3943,-5.0114,-0.8660254037844384,-0.5000000000000004,13,0.6296960115432739,35.3,Pearl Millet,High
-15.1933,-9.0386,-6.154720000000001,-0.8660254037844384,-0.5000000000000004,11,0.6968523263931274,40.5,Paddy,Very High
-14.0371,-9.2242,-4.81292,-0.8660254037844384,-0.5000000000000004,2,0.7276785969734192,26.2,Fallow,High
-14.386,-8.6535,-5.732529999999999,-0.8660254037844384,-0.5000000000000004,13,0.7664108872413635,37.233333333333334,Pearl Millet,High
-16.8534,-10.4345,-6.418900000000001,-0.8660254037844384,-0.5000000000000004,2,0.4994125366210937,29.8,Fallow,High
-15.8534,-11.4635,-4.389900000000001,-0.8660254037844384,-0.5000000000000004,11,0.6553834080696106,50.0,Paddy,Very High
-15.2936,-9.6973,-5.59634,-0.8660254037844384,-0.5000000000000004,2,0.6440222263336182,27.7,Fallow,High
-14.0475,-9.4976,-4.54988,-0.8660254037844384,-0.5000000000000004,2,0.6025843024253845,25.4,Fallow,High
-14.6626,-10.171,-4.4916,-0.8660254037844384,-0.5000000000000004,2,0.4097741842269897,29.266666666666666,Fallow,High
-16.235,-11.4795,-4.7555,-0.8660254037844384,-0.5000000000000004,11,0.5818182826042175,39.0,Paddy,High
-17.25,-11.7957,-5.4543,-0.8660254037844384,-0.5000000000000004,11,0.6375564336776733,39.6,Paddy,Very High
-16.4538,-11.9454,-4.508400000000002,-0.8660254037844384,-0.5000000000000004,11,0.7212950587272644,45.3,Paddy,Very High
-16.363,-10.7067,-5.6563,-0.8660254037844384,-0.5000000000000004,11,0.7151929140090942,42.1,Paddy,Very High
-16.9441,-11.4868,-5.457299999999998,-0.8660254037844384,-0.5000000000000004,11,0.6537127494812012,38.5,Paddy,High
-15.7931,-10.4162,-5.376900000000001,-0.8660254037844384,-0.5000000000000004,11,0.8066128492355347,50.0,Paddy,Very High
-16.0888,-10.6784,-5.410399999999999,-0.8660254037844384,-0.5000000000000004,11,0.8397425413131714,50.0,Paddy,Very High
-16.9952,-10.4988,-6.496400000000001,-0.8660254037844384,-0.5000000000000004,11,0.7327815294265747,50.0,Paddy,Very High
-16.389,-9.2812,-7.1078199999999985,-0.8660254037844384,-0.5000000000000004,11,0.6432802677154541,50.0,Paddy,Very High
-15.7262,-9.7322,-5.9939800000000005,-0.8660254037844384,-0.5000000000000004,11,0.7070389986038208,50.0,Paddy,Very High
-16.859,-11.9669,-4.892100000000001,-0.8660254037844384,-0.5000000000000004,11,0.7204858660697937,33.2,Paddy,High
-13.4027,-9.3967,-4.0060199999999995,-0.8660254037844384,-0.5000000000000004,2,0.5326945781707764,50.0,Fallow,Very High
-14.704,-9.682,-5.02201,-0.8660254037844384,-0.5000000000000004,11,0.673236608505249,21.1,Paddy,Medium
-15.2011,-10.2475,-4.9536,-0.8660254037844384,-0.5000000000000004,11,0.5183837413787842,41.2,Paddy,Very High
-14.3484,-8.9074,-5.44103,-0.8660254037844384,-0.5000000000000004,11,0.6376375555992126,40.733333333333334,Paddy,Very High
-15.0207,-8.3358,-6.684949999999999,-0.8660254037844384,-0.5000000000000004,2,0.4089240133762359,28.3,Fallow,High
-16.2798,-10.7405,-5.539300000000001,-0.8660254037844384,-0.5000000000000004,11,0.7222419381141663,50.0,Paddy,Very High
-15.7819,-11.5004,-4.281499999999999,-0.8660254037844384,-0.5000000000000004,11,0.6930661201477051,50.0,Paddy,Very High
-13.8496,-8.7928,-5.05682,-0.8660254037844384,-0.5000000000000004,2,0.3937046229839325,21.3,Fallow,Medium
-13.9584,-9.1787,-4.77971,-0.8660254037844384,-0.5000000000000004,2,0.4220658838748932,21.1,Fallow,Medium
-16.5095,-9.9613,-6.54824,-0.8660254037844384,-0.5000000000000004,11,0.6861093044281006,44.3,Paddy,Very High
-16.7911,-10.5778,-6.2133,-0.8660254037844384,-0.5000000000000004,11,0.6981942653656006,24.3,Paddy,Medium
-16.1755,-11.5277,-4.6478,-0.8660254037844384,-0.5000000000000004,11,0.6632248759269714,27.6,Paddy,High
-16.2493,-10.6729,-5.576400000000001,-0.8660254037844384,-0.5000000000000004,11,0.6280345916748047,33.9,Paddy,High
-17.4825,-11.1132,-6.369300000000001,-0.8660254037844384,-0.5000000000000004,11,0.6864745020866394,33.03333333333333,Paddy,High
-15.4352,-9.6649,-5.7703299999999995,-0.8660254037844384,-0.5000000000000004,11,0.6574166417121887,25.3,Paddy,High
-16.1825,-10.0222,-6.160300000000001,-0.8660254037844384,-0.5000000000000004,11,0.6348631978034973,36.1,Paddy,High
-13.6399,-8.4194,-5.220490000000002,-0.8660254037844384,-0.5000000000000004,2,0.5416720509529114,28.8,Fallow,High
-14.19,-8.7271,-5.46288,-0.8660254037844384,-0.5000000000000004,11,0.6314249634742737,44.2,Paddy,Very High
-14.8214,-9.0376,-5.783810000000001,-0.8660254037844384,-0.5000000000000004,2,0.5015130043029785,36.666666666666664,Fallow,High
-15.241,-10.6084,-4.6326,-0.8660254037844384,-0.5000000000000004,2,0.646225094795227,50.0,Fallow,Very High
-14.9472,-10.3794,-4.5678,-1.0,-1.8369701987210297e-16,2,0.6102163791656494,20.6,Fallow,Medium
-16.3612,-11.2994,-5.0618,-1.0,-1.8369701987210297e-16,11,0.6223475337028503,25.8,Paddy,High
-16.1688,-10.992,-5.1768,-1.0,-1.8369701987210297e-16,11,0.6377100348472595,28.9,Paddy,High
-15.6307,-8.8291,-6.801609999999998,-1.0,-1.8369701987210297e-16,7,0.3352636694908142,4.1,Lemon,Low
-15.1309,-10.333,-4.7979,-1.0,-1.8369701987210297e-16,11,0.6468596458435059,36.666666666666664,Paddy,High
-15.952,-12.0034,-3.9486000000000008,-1.0,-1.8369701987210297e-16,11,0.6349843740463257,40.0,Paddy,Very High
-17.1809,-13.2382,-3.9427000000000003,-1.0,-1.8369701987210297e-16,11,0.6423779129981995,30.3,Paddy,High
-16.9626,-13.4392,-3.5233999999999988,-1.0,-1.8369701987210297e-16,11,0.7004792094230652,5.6,Paddy,Low
-16.5716,-11.4672,-5.1044,-1.0,-1.8369701987210297e-16,11,0.6838656663894653,39.6,Paddy,Very High
-16.9695,-12.5117,-4.457800000000001,-1.0,-1.8369701987210297e-16,11,0.6683874130249023,32.333333333333336,Paddy,High
-15.5307,-10.9025,-4.6282,-1.0,-1.8369701987210297e-16,11,0.614344596862793,50.0,Paddy,Very High
-16.7325,-10.8443,-5.888200000000001,-1.0,-1.8369701987210297e-16,11,0.619704008102417,48.2,Paddy,Very High
-16.2985,-9.7121,-6.586360000000001,-1.0,-1.8369701987210297e-16,11,0.6010801196098328,31.7,Paddy,High
-15.9551,-11.4084,-4.5466999999999995,-1.0,-1.8369701987210297e-16,11,0.5577142238616943,30.6,Paddy,High
-16.7127,-11.3849,-5.327800000000002,-1.0,-1.8369701987210297e-16,11,0.5816295146942139,37.7,Paddy,High
-16.0646,-11.6524,-4.412199999999999,-1.0,-1.8369701987210297e-16,11,0.5950214266777039,36.7,Paddy,High
-16.736,-12.6436,-4.092400000000001,-1.0,-1.8369701987210297e-16,11,0.6297525763511658,30.1,Paddy,High
-15.9252,-10.7431,-5.1821,-1.0,-1.8369701987210297e-16,11,0.6261427998542786,32.7,Paddy,High
-16.5014,-10.2062,-6.2951999999999995,-1.0,-1.8369701987210297e-16,2,0.4910062551498413,50.0,Fallow,Very High
-16.1256,-10.8009,-5.324699999999998,-1.0,-1.8369701987210297e-16,11,0.6464666724205017,24.200000000000003,Paddy,Medium
-16.0064,-11.8065,-4.1998999999999995,-1.0,-1.8369701987210297e-16,11,0.5858724117279053,50.0,Paddy,Very High
-16.8686,-12.6924,-4.1762000000000015,-1.0,-1.8369701987210297e-16,11,0.559594452381134,50.0,Paddy,Very High
-15.9527,-10.7657,-5.186999999999999,-1.0,-1.8369701987210297e-16,11,0.6153939366340637,50.0,Paddy,Very High
-16.2625,-9.5187,-6.743839999999999,-1.0,-1.8369701987210297e-16,11,0.6235290765762329,50.0,Paddy,Very High
-15.981,-10.5879,-5.3931000000000004,-1.0,-1.8369701987210297e-16,11,0.6063714623451233,50.0,Paddy,Very High
-15.5414,-11.0484,-4.4929999999999986,-1.0,-1.8369701987210297e-16,11,0.6165897846221924,32.7,Paddy,High
-15.9405,-11.6325,-4.308,-1.0,-1.8369701987210297e-16,11,0.6296960115432739,28.5,Paddy,High
-15.1456,-11.3157,-3.8299000000000003,-1.0,-1.8369701987210297e-16,11,0.6896277666091919,42.8,Paddy,Very High
-16.7355,-12.1398,-4.595699999999999,-1.0,-1.8369701987210297e-16,11,0.6832863092422485,45.9,Paddy,Very High
-16.504,-12.4867,-4.0173000000000005,-1.0,-1.8369701987210297e-16,11,0.6522911787033081,22.733333333333334,Paddy,Medium
-16.7659,-9.8138,-6.952069999999999,-1.0,-1.8369701987210297e-16,11,0.9003892540931702,50.0,Paddy,Very High
-17.8128,-11.856,-5.956799999999999,-1.0,-1.8369701987210297e-16,11,0.920081913471222,50.0,Paddy,Very High
-17.84,-10.8665,-6.9735,-1.0,-1.8369701987210297e-16,11,0.9172227382659912,50.0,Paddy,Very High
-16.2248,-11.2224,-5.002399999999998,-1.0,-1.8369701987210297e-16,11,0.9241584539413452,50.0,Paddy,Very High
-17.244,-11.0995,-6.144499999999999,-1.0,-1.8369701987210297e-16,11,0.9161319732666016,50.0,Paddy,Very High
-17.1227,-13.2895,-3.833199999999998,-1.0,-1.8369701987210297e-16,11,0.5728850960731506,46.8,Paddy,Very High
-17.0072,-12.7521,-4.2551000000000005,-1.0,-1.8369701987210297e-16,11,0.6340758204460144,28.7,Paddy,High
-16.5502,-12.4274,-4.1228,-1.0,-1.8369701987210297e-16,11,0.5917685627937317,34.0,Paddy,High
-16.0617,-11.5104,-4.551299999999998,-1.0,-1.8369701987210297e-16,11,0.6006971597671509,47.5,Paddy,Very High
-16.3776,-12.1246,-4.253000000000002,-1.0,-1.8369701987210297e-16,11,0.5974804759025574,48.1,Paddy,Very High
-15.9505,-8.437,-7.5135000000000005,-1.0,-1.8369701987210297e-16,11,0.8858422040939331,50.0,Paddy,Very High
-16.2971,-10.7129,-5.584200000000001,-1.0,-1.8369701987210297e-16,11,0.936873733997345,21.2,Paddy,Medium
-14.9278,-10.6912,-4.236599999999999,-1.0,-1.8369701987210297e-16,11,0.9210855960845948,41.8,Paddy,Very High
-16.5709,-9.3914,-7.179490000000001,-1.0,-1.8369701987210297e-16,2,0.4226305484771728,5.2,Fallow,Low
-15.6177,-8.2627,-7.355039999999999,-1.0,-1.8369701987210297e-16,11,0.8690005540847778,50.0,Paddy,Very High
-17.2738,-13.5249,-3.748900000000001,-1.0,-1.8369701987210297e-16,11,0.8295218348503113,35.3,Paddy,High
-16.4653,-9.8493,-6.616009999999999,-1.0,-1.8369701987210297e-16,11,0.8173658847808838,8.8,Paddy,Low
-15.0107,-8.8966,-6.114050000000001,-1.0,-1.8369701987210297e-16,11,0.8157267570495605,38.9,Paddy,High
-18.9485,-14.8997,-4.0488,-1.0,-1.8369701987210297e-16,11,0.8586069345474243,19.5,Paddy,Medium
-19.4709,-13.984,-5.4869,-1.0,-1.8369701987210297e-16,11,0.792924165725708,15.799999999999999,Paddy,Medium
-15.251,-10.2705,-4.980499999999999,-1.0,-1.8369701987210297e-16,11,0.8695980906486511,50.0,Paddy,Very High
-16.0289,-9.8549,-6.174010000000001,-1.0,-1.8369701987210297e-16,11,0.8279252648353577,50.0,Paddy,Very High
-14.2439,-8.7544,-5.48954,-1.0,-1.8369701987210297e-16,11,0.8488423824310303,50.0,Paddy,Very High
-15.7696,-8.5585,-7.21106,-1.0,-1.8369701987210297e-16,11,0.7781777381896973,50.0,Paddy,Very High
-15.859,-10.0176,-5.8414,-1.0,-1.8369701987210297e-16,11,0.8559295535087585,50.0,Paddy,Very High
-16.564,-10.3042,-6.2598,-1.0,-1.8369701987210297e-16,11,0.860338568687439,50.0,Paddy,Very High
-15.5981,-11.894,-3.7041000000000004,-1.0,-1.8369701987210297e-16,11,0.8525732755661011,50.0,Paddy,Very High
-14.7579,-11.1411,-3.6167999999999996,-1.0,-1.8369701987210297e-16,11,0.8328296542167664,50.0,Paddy,Very High
-13.5129,-9.4527,-4.060169999999999,-1.0,-1.8369701987210297e-16,11,0.8512440323829651,50.0,Paddy,Very High
-15.1237,-11.7383,-3.385399999999999,-1.0,-1.8369701987210297e-16,11,0.8691633939743042,50.0,Paddy,Very High
-16.5845,-10.7586,-5.825899999999999,-1.0,-1.8369701987210297e-16,11,0.902258276939392,50.0,Paddy,Very High
-16.3697,-12.8522,-3.517500000000002,-1.0,-1.8369701987210297e-16,11,0.9101742506027222,50.0,Paddy,Very High
-16.5367,-12.933,-3.6037,-1.0,-1.8369701987210297e-16,11,0.9225661158561708,50.0,Paddy,Very High
-15.3391,-9.5225,-5.81659,-1.0,-1.8369701987210297e-16,11,0.8966197371482849,50.0,Paddy,Very High
-17.0484,-13.09,-3.958400000000001,-1.0,-1.8369701987210297e-16,11,0.922580063343048,50.0,Paddy,Very High
-16.3075,-11.4096,-4.897900000000002,-1.0,-1.8369701987210297e-16,11,0.8925182223320007,50.0,Paddy,Very High
-16.9199,-12.2625,-4.657399999999999,-1.0,-1.8369701987210297e-16,11,0.9099055528640748,50.0,Paddy,Very High
-15.0295,-11.9198,-3.1097,-1.0,-1.8369701987210297e-16,11,0.8847204446792603,50.0,Paddy,Very High
-16.7762,-12.24,-4.536199999999999,-1.0,-1.8369701987210297e-16,11,0.8542081117630005,50.0,Paddy,Very High
-17.8696,-12.3732,-5.496399999999998,-1.0,-1.8369701987210297e-16,11,0.8820031881332397,50.0,Paddy,Very High
-16.6975,-10.132,-6.565500000000002,-1.0,-1.8369701987210297e-16,11,0.8903937935829163,50.0,Paddy,Very High
-15.4476,-9.3224,-6.125169999999999,-1.0,-1.8369701987210297e-16,11,0.8730153441429138,50.0,Paddy,Very High
-14.614,-8.2553,-6.358700000000001,-1.0,-1.8369701987210297e-16,11,0.9208315014839172,50.0,Paddy,Very High
-16.1613,-10.7937,-5.367600000000001,-1.0,-1.8369701987210297e-16,2,0.794561505317688,8.1,Fallow,Low
-14.3331,-9.2307,-5.10244,-1.0,-1.8369701987210297e-16,11,0.8852921724319458,50.0,Paddy,Very High
-16.1573,-9.7439,-6.41344,-1.0,-1.8369701987210297e-16,2,0.3381791114807129,3.4,Fallow,Low
-17.8504,-10.1294,-7.721,-1.0,-1.8369701987210297e-16,2,0.3517455458641052,5.5,Fallow,Low
-14.403,-9.2791,-5.12391,-1.0,-1.8369701987210297e-16,13,0.6780346632003784,6.2,Pearl Millet,Low
-14.8398,-9.9953,-4.8445,-1.0,-1.8369701987210297e-16,13,0.5978423953056335,3.3,Pearl Millet,Low
-15.0003,-8.9785,-6.02178,-1.0,-1.8369701987210297e-16,13,0.6619240045547485,5.966666666666667,Pearl Millet,Low
-13.9688,-8.1608,-5.808,-1.0,-1.8369701987210297e-16,13,0.7338891625404358,9.4,Pearl Millet,Low
-14.9768,-9.902,-5.074820000000001,-1.0,-1.8369701987210297e-16,13,0.7338891625404358,6.3,Pearl Millet,Low
-14.1692,-7.8392,-6.32996,-1.0,-1.8369701987210297e-16,13,0.7338891625404358,11.6,Pearl Millet,Low
-15.9026,-9.3987,-6.50394,-1.0,-1.8369701987210297e-16,2,0.7338891625404358,32.8,Fallow,High
-13.9688,-8.1608,-5.808,-1.0,-1.8369701987210297e-16,13,0.7338891625404358,5.166666666666667,Pearl Millet,Low
-13.6107,-8.8875,-4.723239999999999,-1.0,-1.8369701987210297e-16,13,0.7338891625404358,5.9,Pearl Millet,Low
-16.1133,-11.2933,-4.8199999999999985,-1.0,-1.8369701987210297e-16,2,0.7338891625404358,4.0,Fallow,Low
-15.2489,-11.3098,-3.9391000000000016,-1.0,-1.8369701987210297e-16,2,0.7338891625404358,6.2,Fallow,Low
-13.7343,-10.9272,-2.8071,-1.0,-1.8369701987210297e-16,11,0.7338891625404358,41.0,Paddy,Very High
-15.2489,-11.3098,-3.9391000000000016,-1.0,-1.8369701987210297e-16,2,0.7338891625404358,8.466666666666667,Fallow,Low
-13.5725,-9.546,-4.02646,-1.0,-1.8369701987210297e-16,13,0.7338891625404358,28.6,Pearl Millet,High
-14.4623,-10.5727,-3.8896000000000015,-1.0,-1.8369701987210297e-16,13,0.7338891625404358,9.9,Pearl Millet,Low
-16.6355,-11.3253,-5.3102,-1.0,-1.8369701987210297e-16,11,0.7338891625404358,50.0,Paddy,Very High
-15.8915,-9.632,-6.259500000000001,-1.0,-1.8369701987210297e-16,13,0.7338891625404358,32.4,Pearl Millet,High
-14.2686,-9.3569,-4.911679999999999,-1.0,-1.8369701987210297e-16,13,0.7338891625404358,29.166666666666668,Pearl Millet,High
-12.2967,-6.5916,-5.705089999999999,-1.0,-1.8369701987210297e-16,2,0.5503592491149902,17.4,Fallow,Medium
-14.6265,-7.6925,-6.93397,-1.0,-1.8369701987210297e-16,13,0.7338891625404358,30.4,Pearl Millet,High
-15.824,-9.2641,-6.55987,-1.0,-1.8369701987210297e-16,11,0.6968523263931274,50.0,Paddy,Very High
-14.7053,-9.0727,-5.632629999999999,-1.0,-1.8369701987210297e-16,13,0.7276785969734192,7.6,Pearl Millet,Low
-14.3234,-8.0387,-6.284709999999999,-1.0,-1.8369701987210297e-16,13,0.7664108872413635,34.93333333333334,Pearl Millet,High
-17.3714,-10.5986,-6.772800000000002,-1.0,-1.8369701987210297e-16,2,0.4994125366210937,9.5,Fallow,Low
-16.2412,-11.3203,-4.9209,-1.0,-1.8369701987210297e-16,2,0.6553834080696106,10.2,Fallow,Low
-14.6254,-10.0614,-4.564,-1.0,-1.8369701987210297e-16,2,0.6440222263336182,11.2,Fallow,Low
-17.7578,-10.4205,-7.337299999999999,-1.0,-1.8369701987210297e-16,11,0.6025843024253845,50.0,Paddy,Very High
-18.2673,-10.7241,-7.543199999999999,-1.0,-1.8369701987210297e-16,2,0.4097741842269897,8.033333333333333,Fallow,Low
-15.4765,-11.2944,-4.1821,-1.0,-1.8369701987210297e-16,11,0.5818182826042175,11.7,Paddy,Low
-15.5371,-10.6467,-4.890400000000001,-1.0,-1.8369701987210297e-16,11,0.6375564336776733,9.5,Paddy,Low
-13.7972,-10.3083,-3.488900000000001,-1.0,-1.8369701987210297e-16,11,0.7212950587272644,40.3,Paddy,Very High
-14.5269,-11.0137,-3.5131999999999994,-1.0,-1.8369701987210297e-16,11,0.7151929140090942,50.0,Paddy,Very High
-13.8432,-10.5165,-3.326699999999999,-1.0,-1.8369701987210297e-16,11,0.6537127494812012,17.666666666666668,Paddy,Medium
-16.6215,-11.9717,-4.649800000000001,-1.0,-1.8369701987210297e-16,11,0.8066128492355347,11.4,Paddy,Low
-16.2729,-11.3154,-4.9575,-1.0,-1.8369701987210297e-16,11,0.8397425413131714,17.3,Paddy,Medium
-16.7707,-11.0914,-5.679300000000001,-1.0,-1.8369701987210297e-16,13,0.7327815294265747,15.1,Pearl Millet,Medium
-14.9377,-9.8599,-5.0778099999999995,-1.0,-1.8369701987210297e-16,13,0.6432802677154541,6.4,Pearl Millet,Low
-16.924,-10.4272,-6.4968,-1.0,-1.8369701987210297e-16,13,0.7070389986038208,9.733333333333333,Pearl Millet,Low
-17.3361,-15.308,-2.0280999999999985,-1.0,-1.8369701987210297e-16,11,0.7204858660697937,22.8,Paddy,Medium
-16.5288,-10.1081,-6.4207,-1.0,-1.8369701987210297e-16,2,0.5326945781707764,6.3,Fallow,Low
-17.0758,-11.104,-5.971800000000002,-1.0,-1.8369701987210297e-16,11,0.673236608505249,15.0,Paddy,Medium
-18.104,-12.4902,-5.6137999999999995,-1.0,-1.8369701987210297e-16,11,0.5183837413787842,27.9,Paddy,High
-18.4524,-14.0366,-4.415800000000001,-1.0,-1.8369701987210297e-16,11,0.6376375555992126,14.166666666666666,Paddy,Medium
-16.4456,-10.1001,-6.3454999999999995,-1.0,-1.8369701987210297e-16,2,0.4089240133762359,4.0,Fallow,Low
-17.2235,-12.5492,-4.674300000000001,-1.0,-1.8369701987210297e-16,11,0.7222419381141663,40.7,Paddy,Very High
-17.1218,-13.2523,-3.8695000000000004,-1.0,-1.8369701987210297e-16,11,0.6930661201477051,30.4,Paddy,High
-17.5117,-10.4446,-7.067100000000002,-1.0,-1.8369701987210297e-16,2,0.3937046229839325,5.0,Fallow,Low
-17.2468,-11.8017,-5.4451,-1.0,-1.8369701987210297e-16,2,0.4220658838748932,5.2,Fallow,Low
-16.8753,-12.7543,-4.120999999999999,-1.0,-1.8369701987210297e-16,11,0.6861093044281006,36.3,Paddy,High
-17.6664,-12.7181,-4.9483,-1.0,-1.8369701987210297e-16,11,0.6981942653656006,6.0,Paddy,Low
-16.1193,-11.023,-5.096299999999999,-1.0,-1.8369701987210297e-16,11,0.6632248759269714,9.1,Paddy,Low
-15.7447,-10.8257,-4.9190000000000005,-1.0,-1.8369701987210297e-16,11,0.6280345916748047,13.4,Paddy,Medium
-16.7749,-11.926,-4.848899999999999,-1.0,-1.8369701987210297e-16,11,0.6864745020866394,11.833333333333334,Paddy,Medium
-16.2273,-9.7496,-6.477729999999999,-1.0,-1.8369701987210297e-16,11,0.8870640397071838,50.0,Paddy,Very High
-15.1867,-10.5111,-4.675599999999999,-1.0,-1.8369701987210297e-16,11,0.8393691778182983,50.0,Paddy,Very High
-17.5678,-11.2589,-6.308899999999998,-1.0,-1.8369701987210297e-16,2,0.3185213208198547,7.8,Fallow,Low
-15.4285,-9.0264,-6.4020600000000005,-1.0,-1.8369701987210297e-16,11,0.8579877018928528,6.2,Paddy,Low
-16.8048,-10.6686,-6.1362000000000005,-1.0,-1.8369701987210297e-16,2,0.341317355632782,21.3,Fallow,Medium
-15.768,-9.9685,-5.799520000000001,-1.0,-1.8369701987210297e-16,2,0.646225094795227,50.0,Fallow,Very High
-16.3823,-10.0207,-6.361600000000001,-1.0,-1.8369701987210297e-16,2,0.640525221824646,22.3,Fallow,Medium
-17.0169,-11.4846,-5.532299999999999,-1.0,-1.8369701987210297e-16,11,0.8179467916488647,30.5,Paddy,High
-15.2878,-11.5343,-3.7535000000000007,-1.0,-1.8369701987210297e-16,11,0.7766513228416443,54.7,Paddy,Very High
-18.0399,-11.0806,-6.959299999999999,-1.0,-1.8369701987210297e-16,10,0.3049794435501098,21.0,Orchad,Medium
-16.5741,-11.6287,-4.945400000000001,-1.0,-1.8369701987210297e-16,11,0.7877813577651978,51.93333333333333,Paddy,Very High
-15.7256,-11.9075,-3.8180999999999994,-1.0,-1.8369701987210297e-16,11,0.7940500974655151,35.0,Paddy,High
-17.0775,-12.3035,-4.774000000000001,-1.0,-1.8369701987210297e-16,11,0.7897944450378418,44.5,Paddy,Very High
