,NDVI
623,0.3301617503166199
624,0.6946075558662415
625,0.6575729250907898
626,0.6863504648208618
627,0.7060677409172058
628,0.7407035231590271
629,0.6376210451126099
630,0.8327013254165649
631,0.793773353099823
632,0.8054787516593933
633,0.7921242713928223
634,0.8345662355422974
635,0.8351571559906006
636,0.8222332000732422
637,0.7868182063102722
638,0.8363377451896667
639,0.8347742557525635
640,0.8530846238136292
641,0.8625169396400452
642,0.8786442279815674
643,0.8476343154907227
644,0.8750996589660645
645,0.8493661284446716
646,0.8629213571548462
647,0.8497906923294067
648,0.8250652551651001
649,0.8506265878677368
650,0.8146101832389832
651,0.8205655813217163
652,0.8656527400016785
653,0.7166408896446228
654,0.8428769111633301
655,0.3080213963985443
656,0.3059263229370117
657,0.6453933715820312
658,0.5670151114463806
659,0.6333408355712891
660,0.42543941736221313
661,0.5477572679519653
662,0.3143617808818817
663,0.21439793705940247
664,0.3210892975330353
665,0.7248322367668152
666,0.7281385064125061
667,0.7305956482887268
668,0.73797607421875
669,0.7410262227058411
670,0.17663303017616272
671,0.10408609360456467
672,0.0890146866440773
673,0.21479260921478271
674,0.14591237902641296
675,0.3735860288143158
676,0.11261261254549026
677,0.23570789396762848
678,0.35688623785972595
679,0.19564230740070343
680,
681,
682,0.7030093669891357
683,0.5726351141929626
684,0.7002393007278442
685,0.35965847969055176
686,0.8223194479942322
687,0.39425286650657654
688,0.41484716534614563
689,0.3660818636417389
690,0.8140896558761597
691,0.8097412586212158
692,0.7999641299247742
693,0.7874923944473267
694,0.7997344732284546
695,0.8107497692108154
696,0.8248234391212463
697,0.8121353387832642
698,0.7530093789100647
699,0.7999613881111145
700,0.8219258785247803
701,0.40805333852767944
702,0.8056930899620056
703,0.7787742614746094
704,0.7967793345451355
705,0.3874538838863373
706,0.8683081269264221
707,0.8393146395683289
708,0.36438924074172974
709,0.48081380128860474
710,0.8677130341529846
711,0.867209792137146
712,0.8003602027893066
713,0.8073469400405884
714,0.8678917288780212
715,0.8782650232315063
716,0.8381051421165466
717,0.29265373945236206
718,0.8574483394622803
719,0.31617647409439087
720,0.8772612810134888
721,0.7122232913970947
722,0.39897310733795166
723,0.317455530166626
724,0.37524303793907166
725,0.6097323894500732
726,0.8279816508293152
727,0.7138378620147705
728,0.4356846511363983
729,0.7821482419967651
730,0.8358166813850403
731,0.8581520318984985
732,0.8504961133003235
733,0.7822932004928589
734,0.835624098777771
735,0.7620874643325806
736,0.7589403986930847
737,0.8222748637199402
738,0.8055805563926697
739,0.8240280747413635
740,0.8465049862861633
741,0.8683173656463623
742,0.8042848706245422
743,0.5140079855918884
744,0.7784843444824219
745,0.8673740029335022
746,0.8706256747245789
747,0.8615304231643677
748,0.8648788332939148
749,0.8834547400474548
750,0.7892325520515442
751,0.7876158952713013
752,0.77606600522995
753,0.7763878107070923
754,0.8023715615272522
755,0.7928246855735779
756,0.8121330738067627
757,0.7802077531814575
758,0.8235709071159363
759,0.8191536664962769
760,0.8082042932510376
761,0.8271270394325256
762,0.8152542114257812
763,0.7808219194412231
764,0.7327561378479004
765,0.8009535074234009
766,0.8159624338150024
767,0.7746759653091431
768,0.28684210777282715
769,0.7845590710639954
770,0.7693251371383667
771,0.7517112493515015
772,0.6045442223548889
773,0.7660070061683655
774,0.7528529763221741
775,0.8623279333114624
776,0.8265524506568909
777,0.8458386659622192
778,0.8302828669548035
779,0.8336842060089111
780,0.8518150448799133
781,0.8454243540763855
782,0.7453848123550415
783,0.8123242259025574
784,0.8357980847358704
785,0.8037082552909851
786,0.8579915165901184
787,0.8126159310340881
788,0.8367347121238708
789,0.8078770637512207
790,0.7706040740013123
791,0.772233784198761
792,0.8415736556053162
793,0.7309717535972595
794,0.7511353492736816
795,0.7807039618492126
796,0.8024371266365051
797,0.7352674603462219
798,0.5906302332878113
799,0.812875509262085
800,0.2604711949825287
801,0.2029384821653366
802,0.57729172706604
803,0.5134117603302002
804,0.5685889720916748
805,0.5667311549186707
806,0.6102591156959534
807,0.7784662842750549
808,0.26468876004219055
809,0.5496688485145569
810,0.27895036339759827
811,0.3444629907608032
812,0.554242730140686
813,0.2997737526893616
814,0.5062710046768188
815,0.6769230961799622
816,0.6068710684776306
817,0.6170024275779724
818,0.7932816743850708
819,0.6156716346740723
820,0.524006187915802
821,0.40319716930389404
822,0.8048268556594849
823,0.8235440850257874
824,0.37831324338912964
825,0.4857000708580017
826,0.5778337717056274
827,0.8066704273223877
828,0.7279843688011169
829,0.3729669153690338
830,0.4073469340801239
831,0.7894737124443054
832,0.37548723816871643
833,0.40407389402389526
834,0.39647871255874634
835,0.6660412549972534
836,0.6420454382896423
837,0.6418545246124268
838,0.39346247911453247
839,0.6373857855796814
840,0.7904059290885925
841,0.8211662769317627
842,0.7321652173995972
843,0.26195028424263
844,0.716414213180542
845,0.6932973861694336
846,0.3873501420021057
847,0.7632125616073608
848,0.7674418687820435
849,0.7539492845535278
850,0.3244186043739319
851,0.7049790620803833
852,0.7460164427757263
853,0.2111918181180954
854,0.47830525040626526
855,0.806986391544342
856,0.7330754399299622
857,0.7431906461715698
858,0.7102854251861572
859,0.7862595319747925
860,0.8127423524856567
861,0.7772727012634277
862,0.23171056807041168
863,0.7004132270812988
864,0.2819119989871979
865,0.7897574305534363
866,0.26594358682632446
867,0.3640493154525757
868,0.2651357054710388
869,0.2101220041513443
870,0.1740240752696991
871,0.5157360434532166
872,0.21405750513076782
873,0.5397863984107971
874,0.34095925092697144
875,0.522580623626709
876,0.5841790437698364
877,0.4682037830352783
878,0.23708422482013702
879,0.583984375
